Accelerometer-Avg__1,Accelerometer-Avg__2,Accelerometer-Avg__3,Accelerometer-Avg_Total,Accelerometer-Deviation__1,Accelerometer-Deviation__2,Accelerometer-Deviation__3,Accelerometer-Deviation_Total,Accelerometer-Skewness__1,Accelerometer-Skewness__2,Accelerometer-Skewness__3,Accelerometer-Skewness_Total,Accelerometer-Kurtosis__1,Accelerometer-Kurtosis__2,Accelerometer-Kurtosis__3,Accelerometer-Kurtosis_Total,Accelerometer-Zero__1,Accelerometer-Zero__2,Accelerometer-Zero__3,Accelerometer-Zero_Total,Accelerometer-Correlation__0__1,Accelerometer-Correlation__0__2,Accelerometer-Correlation__1__2,Accelerometer-Correlation__0__Total,Accelerometer-Correlation__1__Total,Accelerometer-Correlation__2__Total,Accelerometer-Dc__1,Accelerometer-Dc__2,Accelerometer-Dc__3,Accelerometer-Energy__1,Accelerometer-Energy__2,Accelerometer-Energy__3,Accelerometer-Entropy__1,Accelerometer-Entropy__2,Accelerometer-Entropy__3,Gyroscope-Avg__1,Gyroscope-Avg__2,Gyroscope-Avg__3,Gyroscope-Avg_Total,Gyroscope-Deviation__1,Gyroscope-Deviation__2,Gyroscope-Deviation__3,Gyroscope-Deviation_Total,Gyroscope-Skewness__1,Gyroscope-Skewness__2,Gyroscope-Skewness__3,Gyroscope-Skewness_Total,Gyroscope-Kurtosis__1,Gyroscope-Kurtosis__2,Gyroscope-Kurtosis__3,Gyroscope-Kurtosis_Total,Gyroscope-Zero__1,Gyroscope-Zero__2,Gyroscope-Zero__3,Gyroscope-Zero_Total,Gyroscope-Correlation__0__1,Gyroscope-Correlation__0__2,Gyroscope-Correlation__1__2,Gyroscope-Correlation__0__Total,Gyroscope-Correlation__1__Total,Gyroscope-Correlation__2__Total,Gyroscope-Dc__1,Gyroscope-Dc__2,Gyroscope-Dc__3,Gyroscope-Energy__1,Gyroscope-Energy__2,Gyroscope-Energy__3,Gyroscope-Entropy__1,Gyroscope-Entropy__2,Gyroscope-Entropy__3,Magnetometer-Avg__1,Magnetometer-Avg__2,Magnetometer-Avg__3,Magnetometer-Avg_Total,Magnetometer-Deviation__1,Magnetometer-Deviation__2,Magnetometer-Deviation__3,Magnetometer-Deviation_Total,Magnetometer-Skewness__1,Magnetometer-Skewness__2,Magnetometer-Skewness__3,Magnetometer-Skewness_Total,Magnetometer-Kurtosis__1,Magnetometer-Kurtosis__2,Magnetometer-Kurtosis__3,Magnetometer-Kurtosis_Total,Magnetometer-Zero__1,Magnetometer-Zero__2,Magnetometer-Zero__3,Magnetometer-Zero_Total,Magnetometer-Correlation__0__1,Magnetometer-Correlation__0__2,Magnetometer-Correlation__1__2,Magnetometer-Correlation__0__Total,Magnetometer-Correlation__1__Total,Magnetometer-Correlation__2__Total,Magnetometer-Dc__1,Magnetometer-Dc__2,Magnetometer-Dc__3,Magnetometer-Energy__1,Magnetometer-Energy__2,Magnetometer-Energy__3,Magnetometer-Entropy__1,Magnetometer-Entropy__2,Magnetometer-Entropy__3,action,participant
-0.299802,1.083928,0.223676,0.335934,0.448051,0.988072,0.245132,0.560418,-0.196337,0.457445,0.690183,0.317097,-0.161829,-0.812498,1.129794,0.051822,0.045045,0.054054,0.090090,0.063063,-0.136100,-0.173232,0.432210,0.483764,1.843338,1.060939,17.136717,215.453606,10.508295,32.260062,238.781564,12.223390,-45.477136,207.422360,-13.736008,-0.299802,1.083928,0.223676,0.335934,0.448051,0.988072,0.245132,0.560418,-0.196337,0.457445,0.690183,0.317097,-0.161829,-0.812498,1.129794,0.051822,0.045045,0.054054,0.090090,0.063063,-0.136100,-0.173232,0.432210,0.483764,1.843338,1.060939,17.136717,215.453606,10.508295,32.260062,238.781564,12.223390,-45.477136,207.422360,-13.736008,-0.299802,1.083928,0.223676,0.335934,0.448051,0.988072,0.245132,0.560418,-0.196337,0.457445,0.690183,0.317097,-0.161829,-0.812498,1.129794,0.051822,0.045045,0.054054,0.090090,0.063063,-0.136100,-0.173232,0.432210,0.483764,1.843338,1.060939,17.136717,215.453606,10.508295,32.260062,238.781564,12.223390,-45.477136,207.422360,-13.736008,shortRunning,J
-0.273279,0.994910,0.117342,0.279658,0.554652,1.215147,0.307935,0.692578,0.554559,0.686367,0.264234,0.501720,-1.038201,-0.681759,0.691293,-0.342889,0.036036,0.045045,0.090090,0.057057,-0.041787,-0.251437,0.326970,0.615741,1.866440,0.816935,26.233829,152.627019,6.570997,42.437586,273.773423,12.053831,-68.704874,186.694175,-13.522254,-0.273279,0.994910,0.117342,0.279658,0.554652,1.215147,0.307935,0.692578,0.554559,0.686367,0.264234,0.501720,-1.038201,-0.681759,0.691293,-0.342889,0.036036,0.045045,0.090090,0.057057,-0.041787,-0.251437,0.326970,0.615741,1.866440,0.816935,26.233829,152.627019,6.570997,42.437586,273.773423,12.053831,-68.704874,186.694175,-13.522254,-0.273279,0.994910,0.117342,0.279658,0.554652,1.215147,0.307935,0.692578,0.554559,0.686367,0.264234,0.501720,-1.038201,-0.681759,0.691293,-0.342889,0.036036,0.045045,0.090090,0.057057,-0.041787,-0.251437,0.326970,0.615741,1.866440,0.816935,26.233829,152.627019,6.570997,42.437586,273.773423,12.053831,-68.704874,186.694175,-13.522254,shortRunning,J
-0.427874,1.121081,0.129234,0.274147,0.631509,1.126958,0.255299,0.671256,-0.198404,0.241012,0.543487,0.195365,-0.048683,-0.788222,0.667918,-0.056329,0.045045,0.045045,0.099099,0.063063,-0.297527,-0.230706,0.274678,0.353531,1.503440,0.624437,48.252481,236.682992,6.022157,64.588650,280.481256,9.088579,-154.473855,183.698305,-9.899109,-0.427874,1.121081,0.129234,0.274147,0.631509,1.126958,0.255299,0.671256,-0.198404,0.241012,0.543487,0.195365,-0.048683,-0.788222,0.667918,-0.056329,0.045045,0.045045,0.099099,0.063063,-0.297527,-0.230706,0.274678,0.353531,1.503440,0.624437,48.252481,236.682992,6.022157,64.588650,280.481256,9.088579,-154.473855,183.698305,-9.899109,-0.427874,1.121081,0.129234,0.274147,0.631509,1.126958,0.255299,0.671256,-0.198404,0.241012,0.543487,0.195365,-0.048683,-0.788222,0.667918,-0.056329,0.045045,0.045045,0.099099,0.063063,-0.297527,-0.230706,0.274678,0.353531,1.503440,0.624437,48.252481,236.682992,6.022157,64.588650,280.481256,9.088579,-154.473855,183.698305,-9.899109,shortRunning,J
-0.285712,1.054072,-0.032784,0.245192,0.709669,1.142515,0.391735,0.747973,-0.202576,0.649526,0.118681,0.188544,-0.791606,-0.285746,-0.010884,-0.362746,0.054054,0.036036,0.099099,0.063063,-0.118401,-0.014657,-0.494624,0.760258,1.156094,-0.245706,44.172003,171.299615,3.593766,64.964044,268.221276,17.152975,-156.638626,189.367256,-20.288126,-0.285712,1.054072,-0.032784,0.245192,0.709669,1.142515,0.391735,0.747973,-0.202576,0.649526,0.118681,0.188544,-0.791606,-0.285746,-0.010884,-0.362746,0.054054,0.036036,0.099099,0.063063,-0.118401,-0.014657,-0.494624,0.760258,1.156094,-0.245706,44.172003,171.299615,3.593766,64.964044,268.221276,17.152975,-156.638626,189.367256,-20.288126,-0.285712,1.054072,-0.032784,0.245192,0.709669,1.142515,0.391735,0.747973,-0.202576,0.649526,0.118681,0.188544,-0.791606,-0.285746,-0.010884,-0.362746,0.054054,0.036036,0.099099,0.063063,-0.118401,-0.014657,-0.494624,0.760258,1.156094,-0.245706,44.172003,171.299615,3.593766,64.964044,268.221276,17.152975,-156.638626,189.367256,-20.288126,shortRunning,J
-0.475369,0.964730,0.065640,0.185000,0.575190,1.218789,0.257729,0.683903,0.692809,0.539444,-1.027561,0.068231,-0.668752,-0.778448,3.372699,0.641833,0.036036,0.063063,0.081081,0.060060,-0.137441,0.293598,-0.067649,0.706749,1.641022,0.503222,43.961270,161.734120,5.019938,61.807000,268.192725,7.851364,-139.462464,189.381490,-8.448986,-0.475369,0.964730,0.065640,0.185000,0.575190,1.218789,0.257729,0.683903,0.692809,0.539444,-1.027561,0.068231,-0.668752,-0.778448,3.372699,0.641833,0.036036,0.063063,0.081081,0.060060,-0.137441,0.293598,-0.067649,0.706749,1.641022,0.503222,43.961270,161.734120,5.019938,61.807000,268.192725,7.851364,-139.462464,189.381490,-8.448986,-0.475369,0.964730,0.065640,0.185000,0.575190,1.218789,0.257729,0.683903,0.692809,0.539444,-1.027561,0.068231,-0.668752,-0.778448,3.372699,0.641833,0.036036,0.063063,0.081081,0.060060,-0.137441,0.293598,-0.067649,0.706749,1.641022,0.503222,43.961270,161.734120,5.019938,61.807000,268.192725,7.851364,-139.462464,189.381490,-8.448986,shortRunning,J
-0.353541,1.054369,0.106306,0.269045,0.655009,1.044169,0.237994,0.645724,0.015260,0.475869,0.081795,0.190974,-0.305387,-0.645441,0.977480,0.008884,0.063063,0.063063,0.072072,0.066066,-0.302302,-0.223578,-0.171915,0.443138,1.247041,-0.136218,24.893882,164.647629,3.599743,61.497005,244.420125,7.541562,-137.894032,203.347388,-8.091301,-0.353541,1.054369,0.106306,0.269045,0.655009,1.044169,0.237994,0.645724,0.015260,0.475869,0.081795,0.190974,-0.305387,-0.645441,0.977480,0.008884,0.063063,0.063063,0.072072,0.066066,-0.302302,-0.223578,-0.171915,0.443138,1.247041,-0.136218,24.893882,164.647629,3.599743,61.497005,244.420125,7.541562,-137.894032,203.347388,-8.091301,-0.353541,1.054369,0.106306,0.269045,0.655009,1.044169,0.237994,0.645724,0.015260,0.475869,0.081795,0.190974,-0.305387,-0.645441,0.977480,0.008884,0.063063,0.063063,0.072072,0.066066,-0.302302,-0.223578,-0.171915,0.443138,1.247041,-0.136218,24.893882,164.647629,3.599743,61.497005,244.420125,7.541562,-137.894032,203.347388,-8.091301,shortRunning,J
0.012333,1.189550,0.053757,0.418547,0.593582,1.140265,0.290191,0.674679,0.345114,0.562349,0.360553,0.422672,-1.220962,-0.998234,0.314013,-0.635061,0.045045,0.027027,0.099099,0.057057,0.087168,-0.189546,-0.096500,0.945592,1.725269,0.100263,15.645660,216.645913,5.895942,39.126515,301.390800,9.668177,-60.426222,175.714261,-10.590628,0.012333,1.189550,0.053757,0.418547,0.593582,1.140265,0.290191,0.674679,0.345114,0.562349,0.360553,0.422672,-1.220962,-0.998234,0.314013,-0.635061,0.045045,0.027027,0.099099,0.057057,0.087168,-0.189546,-0.096500,0.945592,1.725269,0.100263,15.645660,216.645913,5.895942,39.126515,301.390800,9.668177,-60.426222,175.714261,-10.590628,0.012333,1.189550,0.053757,0.418547,0.593582,1.140265,0.290191,0.674679,0.345114,0.562349,0.360553,0.422672,-1.220962,-0.998234,0.314013,-0.635061,0.045045,0.027027,0.099099,0.057057,0.087168,-0.189546,-0.096500,0.945592,1.725269,0.100263,15.645660,216.645913,5.895942,39.126515,301.390800,9.668177,-60.426222,175.714261,-10.590628,shortRunning,J
0.038045,1.049775,0.122865,0.403562,0.473367,0.949402,0.187292,0.536687,-0.083989,0.456396,0.259072,0.210493,-0.851744,-0.437748,0.410389,-0.293034,0.072072,0.036036,0.108108,0.072072,0.119753,-0.042163,0.314839,1.079148,1.984501,0.868741,21.975127,190.576756,3.897942,25.033157,222.376419,5.569324,-32.322699,221.624853,-5.863521,0.038045,1.049775,0.122865,0.403562,0.473367,0.949402,0.187292,0.536687,-0.083989,0.456396,0.259072,0.210493,-0.851744,-0.437748,0.410389,-0.293034,0.072072,0.036036,0.108108,0.072072,0.119753,-0.042163,0.314839,1.079148,1.984501,0.868741,21.975127,190.576756,3.897942,25.033157,222.376419,5.569324,-32.322699,221.624853,-5.863521,0.038045,1.049775,0.122865,0.403562,0.473367,0.949402,0.187292,0.536687,-0.083989,0.456396,0.259072,0.210493,-0.851744,-0.437748,0.410389,-0.293034,0.072072,0.036036,0.108108,0.072072,0.119753,-0.042163,0.314839,1.079148,1.984501,0.868741,21.975127,190.576756,3.897942,25.033157,222.376419,5.569324,-32.322699,221.624853,-5.863521,shortRunning,J
-0.442018,1.108631,0.102784,0.256465,0.503384,1.044874,0.164451,0.570903,0.336074,0.678644,0.300255,0.438324,-0.713994,-0.401170,0.206891,-0.302757,0.036036,0.036036,0.117117,0.063063,-0.333517,-0.005765,0.154087,0.269666,1.580525,0.564983,30.237191,172.770435,2.810298,49.814038,257.611356,4.174575,-90.369719,195.038511,-4.337711,-0.442018,1.108631,0.102784,0.256465,0.503384,1.044874,0.164451,0.570903,0.336074,0.678644,0.300255,0.438324,-0.713994,-0.401170,0.206891,-0.302757,0.036036,0.036036,0.117117,0.063063,-0.333517,-0.005765,0.154087,0.269666,1.580525,0.564983,30.237191,172.770435,2.810298,49.814038,257.611356,4.174575,-90.369719,195.038511,-4.337711,-0.442018,1.108631,0.102784,0.256465,0.503384,1.044874,0.164451,0.570903,0.336074,0.678644,0.300255,0.438324,-0.713994,-0.401170,0.206891,-0.302757,0.036036,0.036036,0.117117,0.063063,-0.333517,-0.005765,0.154087,0.269666,1.580525,0.564983,30.237191,172.770435,2.810298,49.814038,257.611356,4.174575,-90.369719,195.038511,-4.337711,shortRunning,J
-0.187847,1.056468,-0.050694,0.272643,0.468978,1.032600,0.250301,0.583960,0.698293,0.541712,-1.412163,-0.057386,-0.468743,-0.893957,2.794493,0.477264,0.054054,0.054054,0.099099,0.069069,0.188117,-0.298022,-0.233655,1.008002,1.819199,-0.223880,21.086907,149.872746,4.339512,28.330181,242.245142,7.239457,-38.038672,204.877760,-7.744560,-0.187847,1.056468,-0.050694,0.272643,0.468978,1.032600,0.250301,0.583960,0.698293,0.541712,-1.412163,-0.057386,-0.468743,-0.893957,2.794493,0.477264,0.054054,0.054054,0.099099,0.069069,0.188117,-0.298022,-0.233655,1.008002,1.819199,-0.223880,21.086907,149.872746,4.339512,28.330181,242.245142,7.239457,-38.038672,204.877760,-7.744560,-0.187847,1.056468,-0.050694,0.272643,0.468978,1.032600,0.250301,0.583960,0.698293,0.541712,-1.412163,-0.057386,-0.468743,-0.893957,2.794493,0.477264,0.054054,0.054054,0.099099,0.069069,0.188117,-0.298022,-0.233655,1.008002,1.819199,-0.223880,21.086907,149.872746,4.339512,28.330181,242.245142,7.239457,-38.038672,204.877760,-7.744560,shortRunning,J
-0.195964,1.067288,0.043198,0.304841,0.573800,1.052708,0.181892,0.602800,0.167947,0.786659,0.516142,0.490249,-0.670728,-0.117436,0.119008,-0.223052,0.036036,0.036036,0.153153,0.075075,-0.210968,-0.266269,0.191733,0.503120,1.603399,0.383122,25.626801,207.285423,1.496816,40.809016,249.450031,3.879555,-64.535365,199.992396,-4.020060,-0.195964,1.067288,0.043198,0.304841,0.573800,1.052708,0.181892,0.602800,0.167947,0.786659,0.516142,0.490249,-0.670728,-0.117436,0.119008,-0.223052,0.036036,0.036036,0.153153,0.075075,-0.210968,-0.266269,0.191733,0.503120,1.603399,0.383122,25.626801,207.285423,1.496816,40.809016,249.450031,3.879555,-64.535365,199.992396,-4.020060,-0.195964,1.067288,0.043198,0.304841,0.573800,1.052708,0.181892,0.602800,0.167947,0.786659,0.516142,0.490249,-0.670728,-0.117436,0.119008,-0.223052,0.036036,0.036036,0.153153,0.075075,-0.210968,-0.266269,0.191733,0.503120,1.603399,0.383122,25.626801,207.285423,1.496816,40.809016,249.450031,3.879555,-64.535365,199.992396,-4.020060,shortRunning,J
-0.468586,1.103018,0.193946,0.276126,0.683535,1.133620,0.290650,0.702602,-0.459910,0.514077,0.263703,0.105957,-0.037686,-0.534523,-0.221461,-0.264557,0.045045,0.036036,0.081081,0.054054,-0.377820,-0.159282,0.064069,0.297375,1.272397,0.362089,51.033458,251.816115,6.729055,76.234023,277.693421,13.552244,-243.398209,184.914135,-15.436980,-0.468586,1.103018,0.193946,0.276126,0.683535,1.133620,0.290650,0.702602,-0.459910,0.514077,0.263703,0.105957,-0.037686,-0.534523,-0.221461,-0.264557,0.045045,0.036036,0.081081,0.054054,-0.377820,-0.159282,0.064069,0.297375,1.272397,0.362089,51.033458,251.816115,6.729055,76.234023,277.693421,13.552244,-243.398209,184.914135,-15.436980,-0.468586,1.103018,0.193946,0.276126,0.683535,1.133620,0.290650,0.702602,-0.459910,0.514077,0.263703,0.105957,-0.037686,-0.534523,-0.221461,-0.264557,0.045045,0.036036,0.081081,0.054054,-0.377820,-0.159282,0.064069,0.297375,1.272397,0.362089,51.033458,251.816115,6.729055,76.234023,277.693421,13.552244,-243.398209,184.914135,-15.436980,shortRunning,J
-0.173892,0.910117,-0.011649,0.241526,0.624261,1.198504,0.276740,0.699835,0.153898,0.903815,-1.125530,-0.022606,0.033170,0.007620,2.842890,0.961227,0.036036,0.054054,0.153153,0.081081,0.014367,-0.168814,-0.441310,0.849861,1.550858,-0.510913,34.735185,221.358268,2.230592,46.613334,251.384441,8.516029,-80.359497,198.766136,-9.223679,-0.173892,0.910117,-0.011649,0.241526,0.624261,1.198504,0.276740,0.699835,0.153898,0.903815,-1.125530,-0.022606,0.033170,0.007620,2.842890,0.961227,0.036036,0.054054,0.153153,0.081081,0.014367,-0.168814,-0.441310,0.849861,1.550858,-0.510913,34.735185,221.358268,2.230592,46.613334,251.384441,8.516029,-80.359497,198.766136,-9.223679,-0.173892,0.910117,-0.011649,0.241526,0.624261,1.198504,0.276740,0.699835,0.153898,0.903815,-1.125530,-0.022606,0.033170,0.007620,2.842890,0.961227,0.036036,0.054054,0.153153,0.081081,0.014367,-0.168814,-0.441310,0.849861,1.550858,-0.510913,34.735185,221.358268,2.230592,46.613334,251.384441,8.516029,-80.359497,198.766136,-9.223679,shortRunning,J
-0.413802,1.070450,0.225829,0.294159,0.704852,1.168156,0.267032,0.713347,-0.253155,0.810202,1.497546,0.684864,-0.340086,-0.236010,3.034364,0.819423,0.036036,0.036036,0.099099,0.057057,-0.502499,-0.576206,0.518790,-0.050482,1.335258,0.654548,34.235581,181.176988,9.590492,74.153324,278.660126,13.575841,-223.385658,184.487956,-15.467604,-0.413802,1.070450,0.225829,0.294159,0.704852,1.168156,0.267032,0.713347,-0.253155,0.810202,1.497546,0.684864,-0.340086,-0.236010,3.034364,0.819423,0.036036,0.036036,0.099099,0.057057,-0.502499,-0.576206,0.518790,-0.050482,1.335258,0.654548,34.235581,181.176988,9.590492,74.153324,278.660126,13.575841,-223.385658,184.487956,-15.467604,-0.413802,1.070450,0.225829,0.294159,0.704852,1.168156,0.267032,0.713347,-0.253155,0.810202,1.497546,0.684864,-0.340086,-0.236010,3.034364,0.819423,0.036036,0.036036,0.099099,0.057057,-0.502499,-0.576206,0.518790,-0.050482,1.335258,0.654548,34.235581,181.176988,9.590492,74.153324,278.660126,13.575841,-223.385658,184.487956,-15.467604,shortRunning,J
-0.385189,1.042892,0.122090,0.259931,0.573762,1.034501,0.245547,0.617936,0.032055,0.562712,0.544905,0.379891,-0.800991,-0.753489,0.332624,-0.407286,0.063063,0.054054,0.081081,0.066066,-0.317713,0.096751,-0.068682,0.435068,1.351829,0.372217,33.441201,155.035399,5.518012,53.010686,239.517499,8.347098,-101.470180,206.870213,-9.025832,-0.385189,1.042892,0.122090,0.259931,0.573762,1.034501,0.245547,0.617936,0.032055,0.562712,0.544905,0.379891,-0.800991,-0.753489,0.332624,-0.407286,0.063063,0.054054,0.081081,0.066066,-0.317713,0.096751,-0.068682,0.435068,1.351829,0.372217,33.441201,155.035399,5.518012,53.010686,239.517499,8.347098,-101.470180,206.870213,-9.025832,-0.385189,1.042892,0.122090,0.259931,0.573762,1.034501,0.245547,0.617936,0.032055,0.562712,0.544905,0.379891,-0.800991,-0.753489,0.332624,-0.407286,0.063063,0.054054,0.081081,0.066066,-0.317713,0.096751,-0.068682,0.435068,1.351829,0.372217,33.441201,155.035399,5.518012,53.010686,239.517499,8.347098,-101.470180,206.870213,-9.025832,shortRunning,J
-0.071027,0.861295,0.485250,0.425173,0.004189,0.004137,0.003337,0.003888,-0.927360,0.242105,-0.062961,-0.249405,3.262474,1.002311,0.541999,1.602261,0.000000,0.000000,0.000000,0.000000,-0.157199,0.139747,-0.591921,1.030059,0.386853,0.378909,0.565659,83.085559,26.373148,0.566983,83.086705,26.373614,-0.569868,-321.848857,-34.496899,-0.071027,0.861295,0.485250,0.425173,0.004189,0.004137,0.003337,0.003888,-0.927360,0.242105,-0.062961,-0.249405,3.262474,1.002311,0.541999,1.602261,0.000000,0.000000,0.000000,0.000000,-0.157199,0.139747,-0.591921,1.030059,0.386853,0.378909,0.565659,83.085559,26.373148,0.566983,83.086705,26.373614,-0.569868,-321.848857,-34.496899,-0.071027,0.861295,0.485250,0.425173,0.004189,0.004137,0.003337,0.003888,-0.927360,0.242105,-0.062961,-0.249405,3.262474,1.002311,0.541999,1.602261,0.000000,0.000000,0.000000,0.000000,-0.157199,0.139747,-0.591921,1.030059,0.386853,0.378909,0.565659,83.085559,26.373148,0.566983,83.086705,26.373614,-0.569868,-321.848857,-34.496899,shortSeat,J
-0.078509,0.861473,0.484063,0.422342,0.002716,0.003341,0.002733,0.002930,0.261461,-0.590326,0.415249,0.028795,0.518525,0.883838,-0.354556,0.349269,0.000000,0.000000,0.000000,0.000000,-0.355313,0.398867,-0.568486,0.893858,0.280591,0.654344,0.690866,83.119867,26.243970,0.691155,83.120493,26.244285,-0.695447,-322.356445,-34.275965,-0.078509,0.861473,0.484063,0.422342,0.002716,0.003341,0.002733,0.002930,0.261461,-0.590326,0.415249,0.028795,0.518525,0.883838,-0.354556,0.349269,0.000000,0.000000,0.000000,0.000000,-0.355313,0.398867,-0.568486,0.893858,0.280591,0.654344,0.690866,83.119867,26.243970,0.691155,83.120493,26.244285,-0.695447,-322.356445,-34.275965,-0.078509,0.861473,0.484063,0.422342,0.002716,0.003341,0.002733,0.002930,0.261461,-0.590326,0.415249,0.028795,0.518525,0.883838,-0.354556,0.349269,0.000000,0.000000,0.000000,0.000000,-0.355313,0.398867,-0.568486,0.893858,0.280591,0.654344,0.690866,83.119867,26.243970,0.691155,83.120493,26.244285,-0.695447,-322.356445,-34.275965,shortSeat,J
-0.081161,0.860482,0.485741,0.421687,0.003189,0.003610,0.003127,0.003309,-1.193516,0.919101,-0.783858,-0.352757,2.612142,3.566166,1.963198,2.713836,0.000000,0.000000,0.000000,0.000000,-0.519017,0.745994,-0.653151,1.102540,-0.026437,0.951454,0.738137,82.929014,26.426212,0.738890,82.929566,26.426867,-0.743797,-319.503706,-34.588065,-0.081161,0.860482,0.485741,0.421687,0.003189,0.003610,0.003127,0.003309,-1.193516,0.919101,-0.783858,-0.352757,2.612142,3.566166,1.963198,2.713836,0.000000,0.000000,0.000000,0.000000,-0.519017,0.745994,-0.653151,1.102540,-0.026437,0.951454,0.738137,82.929014,26.426212,0.738890,82.929566,26.426867,-0.743797,-319.503706,-34.588065,-0.081161,0.860482,0.485741,0.421687,0.003189,0.003610,0.003127,0.003309,-1.193516,0.919101,-0.783858,-0.352757,2.612142,3.566166,1.963198,2.713836,0.000000,0.000000,0.000000,0.000000,-0.519017,0.745994,-0.653151,1.102540,-0.026437,0.951454,0.738137,82.929014,26.426212,0.738890,82.929566,26.426867,-0.743797,-319.503706,-34.588065,shortSeat,J
-0.087598,0.862071,0.481214,0.418562,0.004120,0.004107,0.002717,0.003648,0.918091,-0.214583,0.231086,0.311531,2.968134,0.905728,0.085410,1.319757,0.000000,0.000000,0.000000,0.000000,-0.195874,0.197300,-0.428601,1.055724,0.585459,0.485065,0.860212,83.235618,25.935830,0.861327,83.236610,25.936352,-0.868002,-324.109930,-33.752595,-0.087598,0.862071,0.481214,0.418562,0.004120,0.004107,0.002717,0.003648,0.918091,-0.214583,0.231086,0.311531,2.968134,0.905728,0.085410,1.319757,0.000000,0.000000,0.000000,0.000000,-0.195874,0.197300,-0.428601,1.055724,0.585459,0.485065,0.860212,83.235618,25.935830,0.861327,83.236610,25.936352,-0.868002,-324.109930,-33.752595,-0.087598,0.862071,0.481214,0.418562,0.004120,0.004107,0.002717,0.003648,0.918091,-0.214583,0.231086,0.311531,2.968134,0.905728,0.085410,1.319757,0.000000,0.000000,0.000000,0.000000,-0.195874,0.197300,-0.428601,1.055724,0.585459,0.485065,0.860212,83.235618,25.935830,0.861327,83.236610,25.936352,-0.868002,-324.109930,-33.752595,shortSeat,J
-0.078964,0.859304,0.487723,0.422687,0.008930,0.005530,0.005703,0.006721,0.281545,-0.295693,0.478460,0.154770,-0.853322,2.916039,-0.672692,0.463342,0.000000,0.000000,0.000000,0.000000,-0.169974,0.365739,-0.480295,1.499130,0.189488,0.939216,0.699717,82.702767,26.643183,0.707292,82.704520,26.645523,-0.711787,-316.188922,-34.963586,-0.078964,0.859304,0.487723,0.422687,0.008930,0.005530,0.005703,0.006721,0.281545,-0.295693,0.478460,0.154770,-0.853322,2.916039,-0.672692,0.463342,0.000000,0.000000,0.000000,0.000000,-0.169974,0.365739,-0.480295,1.499130,0.189488,0.939216,0.699717,82.702767,26.643183,0.707292,82.704520,26.645523,-0.711787,-316.188922,-34.963586,-0.078964,0.859304,0.487723,0.422687,0.008930,0.005530,0.005703,0.006721,0.281545,-0.295693,0.478460,0.154770,-0.853322,2.916039,-0.672692,0.463342,0.000000,0.000000,0.000000,0.000000,-0.169974,0.365739,-0.480295,1.499130,0.189488,0.939216,0.699717,82.702767,26.643183,0.707292,82.704520,26.645523,-0.711787,-316.188922,-34.963586,shortSeat,J
-0.069429,0.859018,0.489250,0.426280,0.004893,0.004326,0.004010,0.004410,0.438840,0.594599,-0.773069,0.086790,5.475304,2.878773,4.086809,4.146962,0.000000,0.000000,0.000000,0.000000,-0.353544,0.227981,-0.663186,0.970093,-0.014359,0.511744,0.541343,82.647102,26.809840,0.542558,82.648204,26.810744,-0.545199,-315.367375,-35.248615,-0.069429,0.859018,0.489250,0.426280,0.004893,0.004326,0.004010,0.004410,0.438840,0.594599,-0.773069,0.086790,5.475304,2.878773,4.086809,4.146962,0.000000,0.000000,0.000000,0.000000,-0.353544,0.227981,-0.663186,0.970093,-0.014359,0.511744,0.541343,82.647102,26.809840,0.542558,82.648204,26.810744,-0.545199,-315.367375,-35.248615,-0.069429,0.859018,0.489250,0.426280,0.004893,0.004326,0.004010,0.004410,0.438840,0.594599,-0.773069,0.086790,5.475304,2.878773,4.086809,4.146962,0.000000,0.000000,0.000000,0.000000,-0.353544,0.227981,-0.663186,0.970093,-0.014359,0.511744,0.541343,82.647102,26.809840,0.542558,82.648204,26.810744,-0.545199,-315.367375,-35.248615,shortSeat,J
-0.068741,0.858839,0.489500,0.426533,0.007462,0.006473,0.004125,0.006020,-1.523839,1.153548,-0.880000,-0.416764,3.592209,5.443112,1.732123,3.589148,0.000000,0.000000,0.000000,0.000000,-0.260895,0.541706,-0.272834,1.330125,0.564958,1.063304,0.533102,82.614504,26.836880,0.535473,82.616444,26.838254,-0.538045,-314.905443,-35.296182,-0.068741,0.858839,0.489500,0.426533,0.007462,0.006473,0.004125,0.006020,-1.523839,1.153548,-0.880000,-0.416764,3.592209,5.443112,1.732123,3.589148,0.000000,0.000000,0.000000,0.000000,-0.260895,0.541706,-0.272834,1.330125,0.564958,1.063304,0.533102,82.614504,26.836880,0.535473,82.616444,26.838254,-0.538045,-314.905443,-35.296182,-0.068741,0.858839,0.489500,0.426533,0.007462,0.006473,0.004125,0.006020,-1.523839,1.153548,-0.880000,-0.416764,3.592209,5.443112,1.732123,3.589148,0.000000,0.000000,0.000000,0.000000,-0.260895,0.541706,-0.272834,1.330125,0.564958,1.063304,0.533102,82.614504,26.836880,0.535473,82.616444,26.838254,-0.538045,-314.905443,-35.296182,shortSeat,J
