Accelerometer_Avg_x,Accelerometer_Avg_y,Accelerometer_Avg_z,Accelerometer_Avg_total,Accelerometer_Deviation_x,Accelerometer_Deviation_y,Accelerometer_Deviation_z,Accelerometer_Deviation_total,Accelerometer_Skewness_x,Accelerometer_Skewness_y,Accelerometer_Skewness_z,Accelerometer_Skewness_total,Accelerometer_Kurtosis_x,Accelerometer_Kurtosis_y,Accelerometer_Kurtosis_z,Accelerometer_Kurtosis_total,Accelerometer_Correlation_x_y,Accelerometer_Correlation_x_z,Accelerometer_Correlation_x_total,Accelerometer_Correlation_y_z,Accelerometer_Correlation_y_total,Accelerometer_Correlation_z_total,Accelerometer_Zero_x,Accelerometer_Zero_y,Accelerometer_Zero_z,Accelerometer_Zero_total,Accelerometer_Dc_x,Accelerometer_Dc_y,Accelerometer_Dc_z,Accelerometernergy_x,Accelerometernergy_y,Accelerometernergy_z,Accelerometerntropy_x,Accelerometerntropy_y,Accelerometerntropy_z,Gyroscope_Avg_x,Gyroscope_Avg_y,Gyroscope_Avg_z,Gyroscope_Avg_total,Gyroscope_Deviation_x,Gyroscope_Deviation_y,Gyroscope_Deviation_z,Gyroscope_Deviation_total,Gyroscope_Skewness_x,Gyroscope_Skewness_y,Gyroscope_Skewness_z,Gyroscope_Skewness_total,Gyroscope_Kurtosis_x,Gyroscope_Kurtosis_y,Gyroscope_Kurtosis_z,Gyroscope_Kurtosis_total,Gyroscope_Correlation_x_y,Gyroscope_Correlation_x_z,Gyroscope_Correlation_x_total,Gyroscope_Correlation_y_z,Gyroscope_Correlation_y_total,Gyroscope_Correlation_z_total,Gyroscope_Zero_x,Gyroscope_Zero_y,Gyroscope_Zero_z,Gyroscope_Zero_total,Gyroscope_Dc_x,Gyroscope_Dc_y,Gyroscope_Dc_z,Gyroscopenergy_x,Gyroscopenergy_y,Gyroscopenergy_z,Gyroscopentropy_x,Gyroscopentropy_y,Gyroscopentropy_z,class
-0.792175,-0.465769444,0.405758333,-0.284062037,0.338963403,0.320153383,0.28483857,0.314651785,-1.273862856,-0.382226709,0.404445104,-0.41721482,3.54888761,1.117904247,2.169921243,2.278904367,0.335230646,0.037239248,1.452068045,0.088786633,1.458991121,1.035705718,0.005555556,0.055555556,0.05,0.037037037,250.8712795,105.166565,72.602112,267.277471,114.998171,88.478221,-1037.718563,-168.9756429,-117.3097778,-40.37558056,-21.40594167,18.13650556,-14.54833889,96.83221302,39.09651879,51.55973543,62.49615575,0.760248333,0.327442141,0.37035504,0.486015171,-0.102514221,0.131179922,-0.372321707,-0.114552002,-0.128530797,0.034882211,1.497782107,-0.447983333,0.056846618,0.598802724,0.072222222,0.113888889,0.127777778,0.10462963,1786760.106,338635.2816,398070.4582,3962399.394,715230.7633,1075442.095,360.0327104,360.1812915,360.1205489,snow
-0.760777778,-0.163083333,0.261638889,-0.220740741,0.373798038,0.702563507,0.372967622,0.483109722,-0.652973193,1.26473549,0.114021889,0.241928062,1.7320251,1.46735102,0.832378358,1.343918159,0.347856502,-0.321290081,1.031563848,-0.52992832,1.314288349,-0.247228058,0.016666667,0.038888889,0.091666667,0.049074074,232.4642605,73.3413575,45.1709265,258.662808,187.268996,74.721512,-918.8986693,-390.2995814,-94.29292937,-27.18428611,-16.51849722,13.02710833,-10.225225,87.77936866,43.35815928,48.24153402,59.79302066,0.525898618,0.325899758,0.202293684,0.35136402,-0.061717983,-0.079964891,-0.189373587,-0.110352154,0.049972072,-0.106641953,1.418250715,-0.610970232,0.305563003,0.207215256,0.094444444,0.125,0.097222222,0.105555556,1630048.421,475648.5662,410657.416,3039913.07,775004.6617,898902.4163,360.0426378,360.1673025,360.1442336,snow
-0.9769,-0.085791667,-0.380313889,-0.481001852,0.241160633,0.17726632,0.220384988,0.212937314,-0.570098247,-0.657350193,-1.399904647,-0.875784362,2.693942005,3.135912772,2.43841208,2.756088952,0.118516705,0.269719175,1.510358634,0.066852209,1.035896917,1.396097635,0,0.136111111,0,0.04537037,352.6399575,6.64393,62.405316,364.497142,13.962081,69.554951,29178.30282,-14.52542882,-86.21177206,-51.25095833,-7.006327778,-13.36869444,-23.87532685,54.8902555,19.81217685,28.75308083,34.48517106,-0.118128529,0.377178381,-0.328830971,-0.023260373,-0.084954629,1.016578004,0.268924286,0.400182553,0.199292324,0.043891522,1.742797988,-0.128840751,0.784302762,0.829622735,0.088888889,0.141666667,0.091666667,0.107407407,1437679.833,88483.73813,190662.4394,2030256.316,158979.9529,361966.1935,360.0638456,360.8170473,360.3584009,sand
-0.907497222,0.460858333,-0.060575,-0.169071296,0.266011174,0.210953956,0.255229483,0.244064871,-2.764620478,2.412056076,3.899141444,1.182192347,13.11957532,13.84706774,25.52428277,17.49697528,-0.43959086,-0.601301082,0.081158663,0.588580517,1.000721553,0.899105489,0,0.005555556,0.086111111,0.030555556,304.4872125,83.4217145,15.052288,321.952735,92.481111,24.772111,-3046.289519,-124.4517727,-26.60267911,-60.24881389,30.89031389,0.757986111,-9.53350463,44.76432182,19.74716298,17.50868468,27.34005649,0.097430531,-0.476662659,0.106800016,-0.090810704,-0.578964957,1.656274402,2.699641137,1.258983527,-0.706842002,0.490087692,1.440633032,-0.494686387,-0.751843648,1.085530864,0.016666667,0.036111111,0.061111111,0.037962963,1907943.631,451624.1406,49291.91945,2028155.07,483898.2976,110566.2896,360.0639118,360.2680243,361.1759764,sand
-0.909891667,0.472630556,-0.026408333,-0.154556481,0.218850372,0.171457412,0.184792158,0.191699981,-1.652140745,0.694911619,1.794991231,0.279254035,4.384048801,1.374387775,5.207837458,3.655424678,-0.3484313,-0.344819458,0.497596878,0.507666016,0.985997963,1.024368347,0,0,0.102777778,0.034259259,307.214176,85.3993335,7.008116,315.287399,90.999823,12.544395,-2538.511764,-121.7840696,-12.9972927,-51.88918333,25.80277778,3.486622222,-7.533261111,38.54836373,17.31066891,14.54895711,23.46932992,-0.188598139,-0.007800705,-0.481674184,-0.226024343,-0.356585757,-0.314416226,1.06853528,0.132511099,-0.661845681,0.360682458,1.377922847,-0.175952633,-0.458569823,1.082554041,0.022222222,0.036111111,0.052777778,0.037037037,1237332.799,298013.0769,48826.40624,1504246.93,347559.3357,80578.32752,360.0861767,360.3732726,361.6155909,sand
-0.961252778,0.336444444,-0.173169444,-0.265992593,0.223306503,0.228414638,0.255395579,0.235705574,-1.421229454,0.604817618,-1.007226392,-0.607879409,4.15847797,1.673738186,6.496448112,4.109554756,-0.052409717,-0.185366023,0.695756539,0.29637591,1.240548963,1.195129724,0,0.033333333,0.102777778,0.04537037,341.568866,48.7759465,19.285426,350.594171,59.53252,34.277241,-13418.68979,-71.32787615,-37.88438609,-54.71506389,20.54162222,-4.709888889,-12.96111019,71.61400994,26.23519975,33.64000158,43.82973709,0.296294089,-0.238015762,-0.414680228,-0.118800633,0.915180204,0.274777037,2.821839457,1.337265566,-0.497617944,0.21070588,1.497774212,0.041328074,-0.182774087,1.136528489,0.05,0.088888889,0.1,0.07962963,2212717.07,273213.8224,225747.6041,2924029.669,399687.8218,415379.7936,360.0443279,360.3245454,360.3122743,sand
-0.975475,0.301994444,-0.276369444,-0.316616667,0.207277992,0.201532476,0.21205894,0.206956469,-1.928453853,1.139046729,-2.174914246,-0.988107123,4.704106792,3.105070868,8.348108973,5.385762211,-0.019833198,0.013383896,0.995954048,-0.256118077,0.691494994,0.788653853,0,0.055555556,0.025,0.026851852,352.962292,40.4455975,35.280463,358.025631,47.453754,43.685663,-65281.22512,-54.65863583,-49.71901947,-65.37466667,18.42283333,-17.07576111,-21.34253148,76.38837301,28.45606302,34.81532029,46.55325211,1.699967279,-0.025002445,1.205654954,0.960206596,6.373605744,1.944836951,7.601457842,5.306633513,-0.418395787,0.432887057,1.708872615,-0.01391559,-0.08568652,1.44967048,0.05,0.122222222,0.083333333,0.085185185,2427549.937,270642.2008,360096.7827,3639251.006,413693.3919,541327.7319,360.0356152,360.3135483,360.2395707,sand
-0.988686111,0.238572222,-0.251305556,-0.333806481,0.221383011,0.221481252,0.220876174,0.221246812,-1.672386984,1.017967447,-1.472264571,-0.708894703,4.314311464,2.411932077,4.596906713,3.774383418,-0.102093463,-0.227873805,0.670921886,-0.118198361,0.780902964,0.651987086,0,0.063888889,0.044444444,0.036111111,360.829,31.74732,31.826385,369.543839,38.149434,40.298676,13939.44115,-42.67134407,-45.37836496,-63.64510278,15.60831111,-18.13565278,-22.05748148,102.3235953,35.63938787,31.93097076,56.63131799,0.12551197,0.33367942,0.42562044,0.294937277,1.136896999,1.711926612,2.849943972,1.899589194,-0.638311745,0.281704774,1.563969646,-0.023338238,-0.537161742,1.058146934,0.069444444,0.097222222,0.130555556,0.099074074,3290107.914,303261.2829,299246.5395,5227494.218,544962.7236,485455.9663,360.0247937,360.2379716,360.2671636,sand
-0.979472222,0.286727778,-0.201452778,-0.298065741,0.228944121,0.232034524,0.210586965,0.223855203,-1.338243285,1.983583882,-0.621272786,0.008022604,3.15273656,12.03172301,4.672979824,6.619146465,0.006040272,-0.178499956,0.861074057,0.19380203,1.225031119,0.959053926,0,0.061111111,0.080555556,0.047222222,356.2562915,39.3109075,21.9376935,364.241248,48.979022,30.574833,30917.04359,-56.69214994,-33.41256523,-53.42704444,14.82561944,-10.60919722,-16.40354074,105.4991785,36.71598522,30.84085927,57.685341,1.065866345,-0.196406303,0.368057221,0.412505754,3.639978284,0.666017584,3.240622705,2.515539524,-0.577886805,0.417257718,1.684138119,-0.064561496,-0.454911587,1.256658374,0.086111111,0.113888889,0.136111111,0.112037037,2611139.548,281331.8075,203508.9177,5034429.268,564430.5225,382936.9199,360.0257446,360.2297585,360.3387554,sand
-0.891375,0.523525,-0.040283333,-0.136044444,0.209016708,0.242151157,0.22492145,0.225363105,0.116216526,2.509862576,0.288812311,0.971630471,0.750526754,12.09927771,5.381138309,6.076980923,0.421305031,-0.175790913,1.204709449,0.038043376,1.503208429,0.87587744,0,0.005555556,0.113888889,0.039814815,293.3619455,111.906637,11.1963675,301.765455,119.777619,18.796466,-1865.483173,-179.5001059,-19.83193926,-50.21754444,37.20829167,4.849919444,-2.719777778,132.7024907,57.76915277,26.24012782,72.23725711,1.596217097,-1.169739346,-0.583347489,-0.052289912,3.624251422,1.992086726,0.152373351,1.922903833,-0.871843904,-0.361288419,1.008573078,0.362353801,-0.670270394,-0.010671407,0.077777778,0.077777778,0.1,0.085185185,3438379.367,897822.4185,114102.0417,7247431.015,1699823.513,256343.7695,360.0178831,360.0762594,360.5062821,sand
-0.901358333,0.516813889,0.005322222,-0.126407407,0.187275041,0.207342836,0.164388181,0.186335352,-0.419548835,2.875986152,0.444953461,0.967130259,1.793341677,16.14762406,4.516653787,7.485873175,0.22271296,-0.067357385,1.193440841,0.018223109,1.352653024,0.83479733,0,0,0.116666667,0.038888889,298.5563455,103.7152205,3.7762265,305.106763,111.631553,9.738648,-2000.946577,-161.8054127,-10.00942085,-49.16443056,33.96258333,3.4372,-3.921549074,91.70647406,44.53528813,22.98660063,53.07612094,0.363383184,-0.1902013,-0.70428635,-0.177034822,0.554279648,-0.666889729,0.673520659,0.186970193,-0.845564655,-0.45774072,0.820088293,0.400537648,-0.448440194,-0.021725914,0.066666667,0.063888889,0.086111111,0.072222222,2619084.816,710691.5131,133089.9501,3897798.702,1129265.624,194471.3348,360.0332526,360.1148014,360.6676581,sand
-0.908225,0.502366667,-0.017525,-0.141127778,0.191284451,0.28693283,0.187842145,0.222019809,0.498172397,4.284219966,1.669154325,2.150515563,5.282036775,26.08372766,15.50748822,15.62441755,0.234278197,0.008228475,1.171301843,0.364237182,1.802387373,1.323880657,0.005555556,0,0.127777778,0.044444444,302.452711,104.855978,6.7651855,310.126461,120.492978,12.813047,-2238.572361,-181.1114836,-13.28591665,-59.09976667,39.36758611,3.188211111,-5.514656481,80.67702715,35.11749187,21.26309206,45.68587036,1.094102858,-0.688969744,-0.948705996,-0.181190961,4.921105155,1.591681591,1.34858007,2.620455605,-0.863952528,-0.393343017,0.918741225,0.358519964,-0.590125273,0.046396593,0.080555556,0.052777778,0.086111111,0.073148148,2572351.31,816153.9137,107477.7255,3600563.447,1001896.226,166422.1587,360.035998,360.1294012,360.7804307,sand
-0.903347222,0.510662037,-0.054921296,-0.14920216,0.207930065,0.292751746,0.172922613,0.224534808,0.119830381,4.192380265,1.970279593,2.094163413,4.162681975,24.95407921,23.5377189,17.55149336,0.360751998,-0.118586807,1.305073831,0.06580078,1.68856392,0.746112128,0,0,0.111111111,0.037037037,181.6546955,64.835696,3.453121,185.602561,74.839529,7.110413,-1318.866144,-114.5174577,-7.352445041,-42.07255093,29.31822222,-1.768597222,-4.840975309,94.12824723,37.01806145,22.26712904,51.13781257,1.35503243,-0.844144304,-1.060740312,-0.183284062,4.584820322,2.808703121,1.199186127,2.864236523,-0.758628116,-0.517841753,1.066030264,0.386196461,-0.504338878,-0.238183109,0.074074074,0.074074074,0.101851852,0.083333333,1427835.829,403592.6366,59727.30944,2296128.917,481657.326,107773.842,216.0203213,216.096909,216.4337759,sand
-0.981063889,-0.047894444,-0.387858333,-0.472272222,0.196498357,0.17836819,0.227189909,0.200685485,-0.756839958,-0.020818943,-1.283817593,-0.687158831,2.19631475,0.747660818,2.820468893,1.921481487,-0.158405484,0.187092584,1.050147719,-0.094285551,0.626956386,1.231458026,0,0.125,0.008333333,0.044444444,354.652186,6.226875,66.395117,360.395265,12.279272,72.737763,328241.2948,-12.71289735,-91.15571526,-69.38654167,-7.353625,-21.21394444,-32.65137037,56.46275309,16.83282718,27.21089552,33.5021586,-0.043747505,0.424107118,-0.048928639,0.110476991,-0.91224353,0.946928599,0.815464183,0.283383084,0.093295783,0.160573774,1.8626424,-0.016054719,0.646635965,1.074769152,0.061111111,0.144444444,0.088888889,0.098148148,2619990.014,80095.32097,317417.1109,2880912.474,121471.1538,428567.1387,360.0449914,361.0700914,360.3026573,sand
-0.975152778,-0.041091667,-0.369641667,-0.461962037,0.217055348,0.170862794,0.189961127,0.192626423,-0.584337545,-0.344728878,-0.617274428,-0.51544695,2.884286593,1.850444303,0.885757326,1.873496074,-0.038588577,0.075968272,1.167508644,0.077458019,0.919920262,1.140472512,0,0.105555556,0.016666667,0.040740741,350.1274965,7.0598885,57.206856,359.292947,11.117743,62.179269,-182936.0188,-11.47202932,-75.16111039,-52.82760833,-5.640508333,-17.00549444,-25.15787037,49.58343419,15.2957707,28.31033833,31.06318107,-0.22873689,0.059966579,0.02113964,-0.049210224,-0.629899506,1.285940719,0.0316006,0.229213938,-0.054269583,0.185290415,1.73835942,-0.08609008,0.327321889,1.164750616,0.077777778,0.166666667,0.097222222,0.113888889,1434937.153,42792.65628,236389.5328,1889738.333,95679.3368,392638.3551,360.068594,361.3596402,360.3303776,sand
-0.971644444,0.063252778,-0.358413889,-0.422268519,0.212039622,0.240345816,0.194575016,0.215653485,-1.094881953,0.618544695,-0.959512425,-0.478616561,3.23283492,3.322465253,1.818809731,2.791369968,-0.055838858,0.284905397,1.17806795,0.190000401,1.231026231,1.39414418,0,0.091666667,0.016666667,0.036111111,349.563484,12.106437,51.738929,356.059342,22.236129,59.875183,-32527.90857,-23.70000799,-71.82033827,-50.31203611,-4.450122222,-15.59895556,-23.45370463,50.86093674,17.34626444,31.9626151,33.38993876,-0.012300816,0.74650944,-0.085962923,0.2160819,-0.87165129,5.937578774,0.754811821,1.940246435,-0.071597404,0.29466007,1.76811033,-0.102290424,0.312527796,1.352950835,0.05,0.152777778,0.088888889,0.097222222,1261740.739,65929.79077,181932.5666,1842528.911,115450.732,455377.0242,360.0703519,361.1260681,360.2848245,sand
-0.928083333,0.359480556,-0.300258333,-0.28962037,0.202461886,0.230409671,0.186208343,0.206359967,-0.710676895,2.491185215,-1.33787477,0.147544517,1.630159794,9.308240895,2.734981476,4.557794055,-0.223168021,0.134627967,0.853414882,-0.341945216,0.58903673,0.652635747,0,0,0.005555556,0.001851852,318.064446,54.4829985,36.640837,324.838616,65.633359,44.938301,-3325.86174,-80.26727879,-51.34800076,-60.758775,18.15431111,-15.9501,-19.51818796,54.18890656,25.6620818,29.40356845,36.41818561,-0.04098543,0.219705364,0.568645462,0.249121799,-0.93059119,0.120387312,2.585218886,0.591671669,-0.718579697,0.086831272,1.051721941,0.059061115,-0.316884504,0.978206099,0.05,0.127777778,0.097222222,0.091666667,1817382.986,212493.5186,295124.4047,2386103.88,355723.7235,402831.19,360.0543227,360.3646968,360.3220106,sand
-0.90155,0.377977778,-0.2976,-0.273724074,0.186472348,0.20249266,0.18376173,0.190908912,-0.132664673,1.710808092,-1.217966808,0.120058871,0.905268924,5.666608983,1.802036979,2.791304962,-0.185349159,-0.005640254,0.774736174,-0.246031028,0.642814828,0.696093751,0,0.005555556,0.005555556,0.003703704,298.5525485,58.7487795,37.3616725,305.123162,66.193372,44.040288,-2001.652105,-81.10645455,-50.17887749,-50.81742778,17.51907222,-14.706,-16.00145185,48.4855076,24.65029133,27.06111815,33.39897236,-0.163709416,0.444373234,0.543909526,0.274857781,-0.969214218,1.039172701,1.108231609,0.392730031,-0.652976259,0.209627154,1.139621823,0.01492601,-0.197780921,1.125571386,0.063888889,0.097222222,0.113888889,0.091666667,1254854.591,180235.333,206506.514,1775971.949,329239.7115,341485.3985,360.0729889,360.3940651,360.3799189,sand
-0.926925,0.374725,-0.312947222,-0.288382407,0.186334414,0.224708501,0.182646684,0.197896533,-0.484780399,2.515287889,-1.078459467,0.317349341,1.452324355,9.466348367,1.585954622,4.168209115,-0.254943111,0.22475173,0.859523333,-0.411301289,0.515830206,0.667534532,0,0.005555556,0.005555556,0.003703704,315.322747,60.6741735,42.165354,321.807769,68.728585,47.266479,-3033.360288,-84.94582484,-54.41032476,-62.51400556,19.06566667,-18.61224722,-20.68686204,51.36045121,24.19565175,28.59062509,34.71557601,0.055759797,0.084149682,0.701214941,0.280374807,-1.105505784,0.144574805,1.263145744,0.100738255,-0.638763653,0.153781945,1.160916075,0.119166964,-0.149917711,1.134138103,0.041666667,0.113888889,0.077777778,0.077777778,1983091.065,245208.6619,255333.9291,2356522.862,341614.5152,418982.2522,360.0550047,360.3797752,360.309587,sand
-0.926188889,0.396741667,-0.211483333,-0.246976852,0.235604513,0.230982785,0.23263253,0.233073276,-1.025892448,1.792010195,0.717024531,0.494380759,3.047178284,5.287524821,7.148973217,5.161225441,-0.337294772,-0.16246003,0.514437954,0.099493447,0.749378179,0.932485659,0,0.005555556,0.05,0.018518519,320.0011345,66.082499,25.549723,328.800724,75.872519,35.583514,-3793.942547,-96.13328054,-39.48647986,-40.94943333,13.61768611,-9.437191667,-12.25631296,45.77160455,23.55821166,23.36507893,30.89829838,-0.540238859,0.198653035,0.361759389,0.006724522,-0.328975818,0.759696759,0.573116673,0.334612538,-0.597295503,0.116117289,1.113766197,0.232168543,0.053196277,1.105220385,0.066666667,0.105555556,0.102777778,0.091666667,912768.1819,165544.3718,104033.3349,1357882.514,266555.0562,228595.5,360.095468,360.486861,360.5678345,sand
-0.931455556,0.439366667,-0.052911111,-0.181666667,0.265621939,0.196509511,0.228947442,0.230359631,-1.999815826,0.909192554,3.031436629,0.646937786,5.293721373,3.346803064,16.6083862,8.416303544,-0.277386321,-0.557911381,0.361957977,0.588667306,1.118266648,0.85272173,0,0,0.088888889,0.02962963,325.12726,74.9885145,10.164221,337.739208,83.39726,19.877946,-5461.895286,-108.5419964,-21.03968407,-57.16411944,28.99102222,3.331830556,-8.280422222,46.64580261,21.47715175,14.55238911,27.55844782,-0.345663794,0.268935156,-0.261868053,-0.112865564,-1.052820277,-0.668399332,1.682119354,-0.013033418,-0.695907168,0.375852389,1.34874247,-0.349724898,-0.583245091,0.89167688,0.038888889,0.038888889,0.083333333,0.053703704,1528939.948,371746.7316,44884.41827,1959684.283,468629.07,80234.32451,360.0661453,360.276764,361.6225489,sand
