Accelerometer_Avg_x,Accelerometer_Avg_y,Accelerometer_Avg_z,Accelerometer_Avg_total,Accelerometer_Deviation_x,Accelerometer_Deviation_y,Accelerometer_Deviation_z,Accelerometer_Deviation_total,Accelerometer_Skewness_x,Accelerometer_Skewness_y,Accelerometer_Skewness_z,Accelerometer_Skewness_total,Accelerometer_Kurtosis_x,Accelerometer_Kurtosis_y,Accelerometer_Kurtosis_z,Accelerometer_Kurtosis_total,Accelerometerorrelation_x_y,Accelerometerorrelation_x_z,Accelerometerorrelation_x_total,Accelerometerorrelation_y_z,Accelerometerorrelation_y_total,Accelerometerorrelation_z_total,Accelerometer_Zero_x,Accelerometer_Zero_y,Accelerometer_Zero_z,Accelerometer_Zero_total,Accelerometer_Dc_x,Accelerometer_Dc_y,Accelerometer_Dc_z,Accelerometer_Energy_x,Accelerometer_Energy_y,Accelerometer_Energy_z,Accelerometer_Entropy_x,Accelerometer_Entropy_y,Accelerometer_Entropy_z,Gyroscope_Avg_x,Gyroscope_Avg_y,Gyroscope_Avg_z,Gyroscope_Avg_total,Gyroscope_Deviation_x,Gyroscope_Deviation_y,Gyroscope_Deviation_z,Gyroscope_Deviation_total,Gyroscope_Skewness_x,Gyroscope_Skewness_y,Gyroscope_Skewness_z,Gyroscope_Skewness_total,Gyroscope_Kurtosis_x,Gyroscope_Kurtosis_y,Gyroscope_Kurtosis_z,Gyroscope_Kurtosis_total,Gyroscopeorrelation_x_y,Gyroscopeorrelation_x_z,Gyroscopeorrelation_x_total,Gyroscopeorrelation_y_z,Gyroscopeorrelation_y_total,Gyroscopeorrelation_z_total,Gyroscope_Zero_x,Gyroscope_Zero_y,Gyroscope_Zero_z,Gyroscope_Zero_total,Gyroscope_Dc_x,Gyroscope_Dc_y,Gyroscope_Dc_z,Gyroscope_Energy_x,Gyroscope_Energy_y,Gyroscope_Energy_z,Gyroscope_Entropy_x,Gyroscope_Entropy_y,Gyroscope_Entropy_z,class
-1.013013889,0.216866667,0.066611111,-0.243178704,0.140151931,0.115467595,0.145135124,0.133584883,-0.527180112,0.668893943,-0.22273205,-0.027006073,0.549362986,1.50555056,-0.617862313,0.479017077,-0.168677741,-0.01512232,0.88692923,-0.170402676,0.502269934,0.923305928,0,0.016666667,0.130555556,0.049074074,372.4952415,18.581619,5.4316765,376.502293,21.73101,9.180448,8213.454062,-23.12704928,-9.420687248,-55.89411944,9.397711111,6.244744444,-13.4172213,55.21387306,21.45851393,20.39264211,32.3550097,-0.801696908,-0.407686844,0.626400949,-0.194327601,0.049803705,0.440234903,0.874869682,0.45496943,-0.337525128,-0.571405996,1.12250337,0.12801672,0.167919701,-0.259924121,0.072222222,0.144444444,0.066666667,0.094444444,2059313.664,132138.8335,88030.75195,2222180.772,197562.526,163748.4068,360.0583305,360.6571924,360.7932019,sand
-0.951080556,-0.333502778,-0.262808333,-0.515797222,0.138997948,0.236894456,0.16205323,0.179315211,-0.474390064,0.740271915,0.917111931,0.394331261,0.261638769,2.486561629,1.893987264,1.547395887,-0.066693606,0.016262692,0.701747629,0.450640857,1.676667504,1.511684532,0,0.008333333,0.025,0.011111111,329.3229455,48.649941,29.9046595,332.594875,60.243511,34.318609,-4369.042469,-72.3509407,-37.9349253,-0.170469444,-0.563458333,1.902019444,0.389363889,82.30940504,36.82910974,26.48357009,48.54069496,0.171457865,0.206119075,-0.396747991,-0.00639035,0.977359878,1.357217092,0.652160909,0.995579293,0.906986607,0.800793822,2.820742343,0.789899484,2.727649371,2.502801577,0.075,0.077777778,0.086111111,0.07962963,1007681.818,237121.8856,151521.8165,2438952.198,488412.2914,253798.9786,360.0531454,360.2655453,360.5113657,sand
-0.953833333,-0.369497222,-0.228841667,-0.517390741,0.143177202,0.173902798,0.137042309,0.151374103,-0.617127665,-1.320359424,1.299751559,-0.21257851,1.047022886,3.267439148,6.685793565,3.666751866,0.106277812,-0.154098352,0.928436331,-0.304714269,0.973486273,0.409503823,0,0.011111111,0.044444444,0.018518519,330.629673,54.53151,21.690733,334.907186,60.037337,25.613677,-4804.825276,-72.05377197,-27.5756605,56.72998333,19.69838889,14.14074722,30.18970648,56.48526622,24.255252,20.6489558,33.79649134,0.247045809,0.285854471,-0.239121073,0.097926402,-0.352545282,-0.426873696,2.157456503,0.459345841,0.843638647,0.714093439,2.71309874,0.689627282,2.549036466,2.299404294,0.041666667,0.044444444,0.088888889,0.058333333,1654979.668,228540.337,126917.102,2307195.471,351483.7587,225482.4388,360.0561809,360.3691006,360.5756867,sand
-0.966263889,-0.336094444,-0.202077778,-0.501478704,0.152730026,0.166143402,0.135757503,0.151543644,-0.529279401,-0.95541613,1.077794986,-0.135633515,1.10494318,2.629894825,3.043443274,2.259427093,0.126372864,-0.095023598,1.061251225,-0.071943166,1.159253559,0.721189362,0,0.013888889,0.069444444,0.027777778,341.448007,45.796089,18.0096275,344.517251,50.602718,21.33559,-8010.606538,-58.87892215,-22.6797153,56.76499167,17.53887778,12.45176389,28.91854444,57.7899355,23.62985785,19.64499726,33.68826354,1.076795999,0.565947551,0.007501275,0.550081609,1.433082246,0.115728769,3.515471801,1.688094272,0.797456831,0.596255398,2.622490845,0.462079167,2.338867379,1.930091267,0.044444444,0.1,0.113888889,0.086111111,1753141.718,210341.7525,125734.4125,2362298.733,311753.6697,194750.0429,360.0548702,360.4161934,360.6667008,sand
-0.965580556,-0.337438889,-0.221275,-0.508098148,0.152567414,0.158865567,0.126631155,0.146021379,-1.3202516,-0.959750076,0.325612978,-0.651462899,3.133785331,0.987150784,1.674955648,1.931963921,0.171032768,-0.121689926,1.125375594,-0.0386736,1.233122941,0.697989124,0,0,0.055555556,0.018518519,341.32231,44.7317685,20.084058,344.024145,50.077178,23.399307,-7752.24188,-58.16862393,-25.02594527,50.36375,15.14092222,11.35413333,25.61960185,57.55953159,22.6910584,19.36056661,33.20371887,0.333471978,0.397768801,0.443026076,0.391422285,0.373522193,0.448547423,0.657286529,0.493118715,0.805605889,0.618766793,2.644862099,0.56842555,2.411368349,2.044188816,0.05,0.083333333,0.105555556,0.07962963,1358124.049,173261.0604,112178.6716,2105858.517,267887.3965,181349.238,360.0615531,360.4844364,360.7160647,sand
-0.928430556,0.076961111,-0.496702778,-0.449390741,0.159601033,0.153579146,0.152439653,0.15520661,-0.414619236,-1.379116687,-1.34053232,-1.044756081,1.333286692,7.137388719,3.413524842,3.961400084,0.04366847,0.103529106,1.173207375,-0.261722037,0.77736291,0.829655115,0,0.097222222,0.002777778,0.033333333,315.4349365,7.2126535,92.3239355,319.484083,10.623444,97.182539,-2838.742855,-10.94646957,-133.1179211,44.15755833,-6.823405556,25.30455278,20.87956852,74.33560008,16.96219954,35.39840681,42.23206881,0.046362216,-0.288016408,0.082027821,-0.05320879,-0.375136223,2.886056562,-0.760540018,0.583460107,-0.506287893,0.876585801,2.291566274,-0.473386695,-0.886296852,2.190995169,0.05,0.108333333,0.05,0.069444444,2005331.285,68004.66494,499507.0864,2691241.703,120339.0276,681612.3346,360.0481627,361.0801888,360.1902379,sand
-0.932241667,0.014158333,-0.490972222,-0.469685185,0.131362264,0.118622627,0.138321141,0.129435344,-0.194403224,0.461135845,-1.104522348,-0.279263243,0.579327115,0.247300044,2.635549065,1.154058741,-0.015032716,0.288628982,1.3095537,-0.194825082,0.693005985,1.183026442,0,0.122222222,0,0.040740741,315.850642,2.974912,90.0025,319.079005,5.137843,93.667126,-2807.078415,-5.212230844,-126.6090996,51.39676389,-6.754113889,30.01063333,24.88442778,70.93360613,15.61892697,33.33185034,39.96146114,0.059937319,-0.870094877,0.085636778,-0.241506927,-0.607591884,3.004216853,-0.919316268,0.492436234,-0.451409652,0.879786251,2.33244663,-0.288291748,-0.650889235,2.283086037,0.027777778,0.144444444,0.05,0.074074074,1683415.938,54010.02141,477581.9714,2762353.374,104244.8163,724194.1296,360.0469226,361.2475355,360.1790465,sand
-0.937816667,0.031063889,-0.46905,-0.458600926,0.127331543,0.115117664,0.125780155,0.122743121,0.107983545,-0.103653555,-1.653515652,-0.549728554,0.592303537,-0.364851278,6.796853164,2.341435141,0.039726166,0.193172541,1.272592696,-0.166647635,0.808314891,1.068842196,0,0.1,0,0.033333333,319.777316,2.918055,81.371057,322.456832,5.118135,84.898278,-3092.026212,-5.191949158,-111.0984688,53.51377778,-5.907769444,28.29793611,25.30131481,68.04764764,14.0434009,32.3414191,38.14415588,0.05826518,-0.574126317,0.042269996,-0.157863714,-0.420195429,2.941166992,-0.872594118,0.549459148,-0.246786072,0.876044856,2.435876836,-0.0821168,-0.141714621,2.380469813,0.044444444,0.144444444,0.05,0.07962963,1683922.733,43813.42328,468702.2414,2697914.434,83562.78553,664826.608,360.0480435,361.5576402,360.1950437,sand
-0.935811111,0.001588889,-0.480394444,-0.471538889,0.120243401,0.102662543,0.101266261,0.108057401,-0.056663663,0.040689588,-0.93106233,-0.315678802,0.9202464,-0.182400649,2.340283618,1.026043123,-0.042159384,0.23035482,1.288596438,-0.238733043,0.679431038,0.966671093,0,0.113888889,0,0.037962963,317.4679025,1.4595065,85.085526,320.472328,3.795164,86.772124,-2918.715731,-3.835599357,-114.329347,38.84531944,-2.8862,23.06860278,19.67590741,62.45385452,13.37393705,31.28036817,35.70271991,0.447512738,-1.253626396,0.695412106,-0.036900517,0.139838096,4.701626942,-0.081605216,1.586619941,-0.2817208,0.872280534,2.407978852,-0.170834136,-0.267889043,2.337999037,0.055555556,0.152777778,0.05,0.086111111,1322849.491,42659.11447,331666.2786,1947399.403,67389.24334,543823.8722,360.0665626,361.9334845,360.2384703,sand
-0.976563889,0.382258333,-0.037077778,-0.210461111,0.200534318,0.182965927,0.116596739,0.166698995,-0.857562685,0.142591957,0.345101429,-0.123289766,0.617262689,-0.874178772,-0.38414834,-0.213688141,-0.246712881,-0.22653876,0.773733438,0.522647083,1.166356605,1.000573229,0,0,0.105555556,0.035185185,348.406487,58.076536,3.485221,357.800775,64.655267,5.389042,-58569.85029,-78.80924736,-5.470939564,-55.70985278,24.01615278,2.659236111,-9.67815463,41.72057169,16.11564828,14.03316651,23.95646216,-0.060625295,0.142810746,0.258633048,0.113606166,-0.753783954,-0.756131102,0.294485648,-0.405143136,-0.762651887,0.371289162,1.445969131,-0.310791041,-0.837519611,1.023313182,0.016666667,0.027777778,0.066666667,0.037037037,1351825.595,243877.3995,51931.74611,1743909.768,301136.2969,73440.4676,360.0743311,360.430885,361.7733877,sand
-0.893407407,-0.062222222,-0.624111111,-0.526580247,0.154409091,0.090549489,0.105740189,0.11689959,-0.8836661,0.073825394,-1.421340223,-0.743726976,0.269125957,0.754045333,2.244525534,1.089232275,-0.252204504,0.783695178,1.834396334,-0.247908482,0.217220014,1.747669635,0,0.111111111,0,0.037037037,21.981667,0.214822,10.7343845,22.194512,0.325912,10.818783,-124.7015546,-0.32989409,-18.05223556,53.8092963,-3.04837037,34.22040741,28.32711111,74.74461655,14.86006311,33.94301079,41.18256348,-0.483270682,0.152078293,-0.530889321,-0.28736057,-0.980587375,0.465772403,-1.101433046,-0.53874934,0.259260193,0.955927442,2.696391033,0.147816342,0.953211632,2.612513452,0.037037037,0.111111111,0.037037037,0.061728395,154457.5495,3718.938489,43610.0635,229019.3479,6213.079014,62725.43515,27.00318351,27.11784525,27.01162708,sand
-0.960886111,0.385397222,-0.002594444,-0.192694444,0.24082788,0.210562212,0.137757908,0.196382666,-1.076053979,0.253604043,0.627574878,-0.064958353,1.134165467,-0.10245923,0.472625534,0.501443923,-0.16348706,-0.313595744,0.831047833,0.607430808,1.297814983,0.968197893,0,0.005555556,0.113888889,0.039814815,341.143859,64.026496,2.4925445,353.268067,69.432287,6.83423,-18891.5285,-86.02340247,-6.966481491,-59.91414444,25.30203056,5.4357,-9.725471296,47.91953864,19.62143878,14.87399735,27.47165826,-0.305712797,0.274166199,-0.161278084,-0.064274894,-0.475274344,-0.314252054,0.973647505,0.061373702,-0.790412548,0.364971102,1.377386326,-0.480734871,-0.924779087,0.83469786,0.016666667,0.05,0.083333333,0.05,1452957.854,270934.541,26591.29787,2118955.28,369069.6996,90281.74739,360.0611726,360.351496,361.4412531,sand
-0.943980556,0.404336111,0.029669444,-0.169991667,0.202838393,0.198768768,0.161062701,0.18755662,-0.664681274,0.770719441,0.33489187,0.146976679,0.051487907,2.853107426,0.545518312,1.150037881,-0.243588599,-0.135410107,0.707045527,0.263956108,1.023014445,0.992034098,0,0.011111111,0.105555556,0.038888889,327.6853405,64.1710055,6.3463095,335.607373,73.078817,9.655729,-4953.080875,-91.69198957,-9.92184753,-51.24019722,18.60163889,5.689644444,-8.982971296,54.33746126,24.98216634,17.01807361,32.11256707,-0.700733057,0.521333598,0.20951184,0.01003746,0.456867425,-0.121883409,-0.231468768,0.034505083,-0.769808459,-0.272989885,0.948545043,0.256651657,-0.388619016,0.267689926,0.061111111,0.061111111,0.069444444,0.063888889,1350286.156,215507.6217,94678.93131,2008122.303,349246.6576,115915.278,360.0645495,360.3714673,361.1215412,sand
-0.932583333,0.40245,0.148125,-0.127336111,0.132269312,0.101155561,0.169005386,0.13414342,-0.991947264,-0.073976588,0.62325697,-0.147555627,1.30646839,0.392828152,0.756772244,0.818689595,-0.473294634,0.074585605,0.72309396,-0.248599908,-0.025804606,1.145963849,0,0,0.094444444,0.031481481,316.0371725,59.660388,10.3775565,319.394464,61.991442,18.181381,-2831.683026,-74.88683973,-19.14845124,-67.36231389,20.83280278,13.34354444,-11.06198889,46.89957318,23.2391687,22.00947547,30.71607245,0.053760463,-0.067117265,-0.278486731,-0.097281177,-0.650415138,-0.702308632,-0.443647089,-0.598790287,-0.6530288,-0.595895001,0.605819327,0.75112878,0.297705613,0.374978367,0.038888889,0.066666667,0.061111111,0.055555556,2331784.703,286102.0754,191855.135,2425410.467,350663.268,238488.188,360.0534422,360.3699651,360.5442447,sand
-0.948625,0.349111111,0.184686111,-0.138275926,0.146295234,0.114532571,0.155125232,0.138651012,-1.006711749,0.254894839,0.181440776,-0.190125378,0.945304406,-0.243251201,-0.474558449,0.075831585,-0.385966858,0.092440322,0.839729056,-0.186463624,0.210184159,1.062326554,0,0,0.069444444,0.023148148,327.3885005,45.9339465,16.959552,331.665007,48.59866,20.942207,-4213.849727,-56.1831802,-22.23572109,-51.27776111,14.219475,8.988091667,-9.356731481,46.73337958,22.02657669,19.94992838,29.56996155,-0.227482868,0.284683256,0.328918698,0.128706362,-0.034546216,-0.419359543,-0.546690415,-0.333532058,-0.592096456,-0.579626365,0.748327558,0.685540184,0.27164005,0.269264228,0.05,0.094444444,0.080555556,0.075,1581974.27,206984.1192,140739.3075,1732830.318,247450.878,172362.7563,360.0748065,360.5245034,360.7534763,sand
-0.972613889,0.333052778,0.172913889,-0.155549074,0.159999751,0.106650207,0.145979872,0.137543277,-0.82253703,0.353946729,0.377327919,-0.030420794,0.564514442,-0.347245446,-0.125250289,0.030672903,-0.381492133,0.020989533,0.889738767,-0.222570975,0.09539309,0.913174056,0,0,0.066666667,0.022222222,345.4540715,42.477719,15.2071915,349.767971,44.027431,18.435361,-12306.10953,-50.16218721,-19.43037774,-64.98999167,16.63267778,14.19862222,-11.38623056,51.43674927,23.39694157,24.13191465,32.98853517,0.042364547,0.141719176,0.048015344,0.077366356,-0.532812615,-0.17705147,-0.725798054,-0.478554046,-0.519545097,-0.50587857,0.820684046,0.698052914,0.409796432,0.437832982,0.052777778,0.091666667,0.069444444,0.071296296,1981912.222,208563.8364,117047.5118,2472997.749,296662.6242,282222.064,360.0524137,360.4373907,360.4597994,sand
-1.009838889,0.254477778,0.075377778,-0.226661111,0.168211645,0.131973312,0.176136521,0.158773826,-0.637249745,0.696677352,-0.172271089,-0.037614494,0.384516191,0.651785949,-0.206447015,0.276618375,-0.293574458,0.099526858,0.925832484,-0.308981428,0.177408057,0.957971467,0,0.011111111,0.119444444,0.043518519,372.443466,26.0832475,6.938184,377.305106,29.583322,13.214118,7849.119107,-32.23201681,-13.71763594,-53.31644167,8.990308333,7.355847222,-12.3234287,52.66747112,24.00713825,21.86816738,32.84759225,-0.366326974,0.234643062,0.320045061,0.06278705,-0.521832513,0.52877708,0.127005289,0.044649952,-0.382912647,-0.517410754,0.979067478,0.246931259,0.281300117,0.016608959,0.063888889,0.127777778,0.077777778,0.089814815,1581584.777,122637.4826,119143.7832,2021941.968,236580.5991,191637.0838,360.0641082,360.5486397,360.6775511,sand
-1.003119444,0.21465,0.075675,-0.237598148,0.166310652,0.114023388,0.158727063,0.146353701,-0.249585167,0.365842381,-0.262997329,-0.048913372,0.712666338,0.120394814,-0.608513426,0.074849242,-0.031788449,-0.112681613,0.98938669,-0.345121271,0.368672227,0.687615092,0,0.008333333,0.127777778,0.04537037,366.3323725,18.938336,7.6350165,372.206827,21.267344,11.131555,10977.00965,-22.60261508,-11.48673621,-58.29591111,9.344897222,5.982730556,-14.32276111,49.5281243,20.55819743,18.51135988,29.53256054,-0.404944134,-0.584628935,0.091075255,-0.299499271,-0.749008129,1.030119148,-0.484990974,-0.067959985,-0.250878911,-0.455388519,1.216983719,0.001142653,0.276094841,-0.136110392,0.055555556,0.141666667,0.069444444,0.088888889,1593624.004,94041.20328,45320.88072,2106521.406,183587.9708,136246.8635,360.0615337,360.7073156,360.9537346,sand
