Accelerometer_Avg_x,Accelerometer_Avg_y,Accelerometer_Avg_z,Accelerometer_Avg_total,Accelerometereviation_x,Accelerometereviation_y,Accelerometereviation_z,Accelerometereviation_total,Accelerometer_Skewness_x,Accelerometer_Skewness_y,Accelerometer_Skewness_z,Accelerometer_Skewness_total,Accelerometer_Kurtosis_x,Accelerometer_Kurtosis_y,Accelerometer_Kurtosis_z,Accelerometer_Kurtosis_total,Accelerometer_Correlation_x_y,Accelerometer_Correlation_x_z,Accelerometer_Correlation_x_total,Accelerometer_Correlation_y_z,Accelerometer_Correlation_y_total,Accelerometer_Correlation_z_total,Accelerometer_Zero_x,Accelerometer_Zero_y,Accelerometer_Zero_z,Accelerometer_Zero_total,Accelerometerc_x,Accelerometerc_y,Accelerometerc_z,Accelerometer_Energy_x,Accelerometer_Energy_y,Accelerometer_Energy_z,Accelerometer_Entropy_x,Accelerometer_Entropy_y,Accelerometer_Entropy_z,Gyroscope_Avg_x,Gyroscope_Avg_y,Gyroscope_Avg_z,Gyroscope_Avg_total,Gyroscopeeviation_x,Gyroscopeeviation_y,Gyroscopeeviation_z,Gyroscopeeviation_total,Gyroscope_Skewness_x,Gyroscope_Skewness_y,Gyroscope_Skewness_z,Gyroscope_Skewness_total,Gyroscope_Kurtosis_x,Gyroscope_Kurtosis_y,Gyroscope_Kurtosis_z,Gyroscope_Kurtosis_total,Gyroscope_Correlation_x_y,Gyroscope_Correlation_x_z,Gyroscope_Correlation_x_total,Gyroscope_Correlation_y_z,Gyroscope_Correlation_y_total,Gyroscope_Correlation_z_total,Gyroscope_Zero_x,Gyroscope_Zero_y,Gyroscope_Zero_z,Gyroscope_Zero_total,Gyroscopec_x,Gyroscopec_y,Gyroscopec_z,Gyroscope_Energy_x,Gyroscope_Energy_y,Gyroscope_Energy_z,Gyroscope_Entropy_x,Gyroscope_Entropy_y,Gyroscope_Entropy_z,class
-1.033119444,0.0926,-0.135669444,-0.35872963,0.413404913,0.220331861,0.251065904,0.294934226,-2.11851383,0.124471449,-0.620239012,-0.871427131,8.596324101,-0.379547419,1.138469677,3.118415453,-0.12923731,0.175972617,1.454936397,-0.257666648,0.346562736,0.905427898,0,0.166666667,0.188888889,0.118518519,413.4687865,11.148561,18.1098215,445.766187,20.56352,29.318503,1871.085015,-21.80928579,-31.91790643,-39.19973611,-0.230816667,-1.363272222,-13.59794167,61.25992471,43.02653584,22.86655794,42.3843395,-0.290780754,-0.395402421,-0.133147036,-0.27311007,-0.706834,-0.369457393,0.700899284,-0.125130703,0.24041765,0.302021058,1.852345614,0.221637746,1.482212442,1.20102496,0.088888889,0.111111111,0.169444444,0.123148148,1372507.036,486670.5669,98856.80594,1904183.167,666480.9827,188905.6739,360.0680735,360.1945593,360.6873666,snow
-1.027525,0.119794444,-0.146177778,-0.351302778,0.374934119,0.218421145,0.262444855,0.285266706,-0.75644108,-0.091202054,-0.66261838,-0.503420505,1.756027,-0.112514511,1.382990331,1.008834273,-0.193697576,0.271050509,1.415385235,-0.164660839,0.359603567,1.150171128,0,0.127777778,0.136111111,0.087962963,409.425328,13.5269445,22.8679485,430.697959,22.341062,32.488288,2193.150516,-23.819249,-35.71103949,-34.09957778,-1.24505,3.430111111,-10.63817222,64.83182801,45.80297153,24.02599761,44.88693238,-0.448091636,-0.384219324,0.469282196,-0.121009588,-0.352525241,-0.183434248,1.552022612,0.338687708,0.37584904,0.426170624,2.055965966,0.325280897,1.737368668,1.482708806,0.105555556,0.111111111,0.147222222,0.121296296,1266388.777,284550.0323,80591.6991,1931740.966,755806.4463,212045.1205,360.0671022,360.1715542,360.6122301,snow
-1.031486111,0.2077,-0.127344444,-0.317043519,0.429636571,0.22777213,0.237470345,0.298293015,-1.920983714,-0.18916499,-0.184197572,-0.764782092,7.320549747,-0.898651849,0.475778322,2.299225407,-0.282731827,0.200800633,1.384284293,-0.234603181,0.16959465,0.906174666,0,0.127777778,0.152777778,0.093518519,409.803054,25.624195,14.3947505,449.478425,34.206996,26.139158,1808.393845,-37.7985973,-28.18568606,-29.70495,2.148269444,1.753844444,-8.60094537,70.48296117,46.62499192,28.55063697,48.55286335,-0.282299452,-0.406057307,0.310379296,-0.125992487,-0.73210579,0.066539001,0.62765902,-0.012635923,0.407791423,0.461974498,2.114929832,0.376457334,1.773642782,1.620178137,0.086111111,0.102777778,0.130555556,0.106481481,1109812.766,289744.0529,114310.9517,2106083.473,784261.776,294557.343,360.0615465,360.1653268,360.4405206,snow
-0.952986111,0.338994444,0.177311111,-0.145560185,0.401308509,0.244512292,0.273261216,0.306360672,-2.193618251,0.079231609,0.814638199,-0.433249481,7.797701212,-0.489191049,0.940692991,2.749734385,-0.152494536,-0.38238475,0.847141367,0.598315423,1.132036089,0.868592027,0,0.052777778,0.094444444,0.049074074,355.447685,51.3091535,22.38637,384.923177,62.893258,38.199932,5559.97912,-76.20686332,-42.73453267,-38.08126111,13.43255556,10.18913611,-4.819856481,56.56161966,26.23783865,21.31307122,34.70417651,-0.785548822,0.498293856,0.863962505,0.192235846,0.488974725,-0.245385872,1.609089112,0.617559322,-0.712652452,0.026563016,1.107339315,-0.143513885,-0.493590733,0.548925984,0.044444444,0.05,0.075,0.056481481,999983.6757,190586.2192,91300.98768,1673783.736,312788.7814,200903.5798,360.077446,360.4148145,360.6462436,snow
-1.000908333,0.258347222,-0.118686111,-0.287082407,0.412867553,0.264105532,0.243593078,0.306855388,-1.655434865,-0.073196424,-0.629077018,-0.785902769,4.220861441,-0.72773115,0.858216241,1.450448844,-0.338299421,0.10531084,1.137909941,-0.239554432,0.215342078,0.729349605,0,0.119444444,0.188888889,0.102777778,389.721628,36.650646,18.173189,422.019759,49.138207,26.432633,2449.656621,-56.90552817,-28.52721465,-35.43479444,6.266122222,2.538530556,-8.876713889,68.49176106,42.60916316,25.76478299,45.6219024,-0.11689491,-0.553523739,0.251212984,-0.139735222,-0.656544266,-0.120137299,-0.657658864,-0.478113476,0.228843067,0.39497474,1.93808251,0.370489509,1.486755398,1.503741466,0.080555556,0.105555556,0.130555556,0.105555556,854973.5136,415024.0001,164402.3675,2140828.557,667729.8262,241296.5447,360.0605475,360.1941952,360.537901,snow
-0.99435,0.316775,-0.116283333,-0.264619444,0.416923261,0.268023552,0.263937898,0.316294904,-1.589565451,-0.143574845,-0.668863341,-0.800667879,4.847268089,-0.598844442,0.49608912,1.581504256,-0.285905442,0.121277782,1.177077681,-0.234384178,0.274933471,0.795716099,0,0.097222222,0.177777778,0.091666667,387.6140635,50.1664325,15.8354875,418.520494,61.985889,29.94661,2574.608783,-74.87873633,-32.66374449,-43.83569167,7.618452778,-0.080872222,-12.09937037,73.48115558,46.47745369,25.78727683,48.58196203,-0.060735722,-0.184122313,0.292914832,0.016018932,-0.427620741,0.016500109,0.496028986,0.028302785,0.176333069,0.400224289,1.893652671,0.258704711,1.360708761,1.383644331,0.094444444,0.091666667,0.147222222,0.111111111,2180732.996,472163.4546,130722.891,2635577.312,798550.0288,239396.4671,360.04918,360.1623674,360.5421767,snow
-1.005091667,0.236766667,-0.107313889,-0.29187963,0.391141605,0.250663843,0.256719418,0.299508289,-1.289230115,0.311069051,-0.372048389,-0.450069817,3.316572613,-0.54501174,1.05591041,1.275823761,-0.344521039,0.134665314,1.133036551,0.037835788,0.41942249,1.064667328,0,0.111111111,0.136111111,0.082407407,390.8260605,27.6597545,19.1273555,418.752365,42.800694,27.871607,2565.868649,-48.57592545,-30.21054126,-24.73356944,1.508175,-3.133908333,-8.786434259,58.9959023,43.3370409,27.87834417,43.40376245,0.007512263,-0.797762989,0.103929463,-0.228773755,-0.227370726,0.351755404,-0.437101869,-0.104239063,-0.226139738,0.576052143,1.503442361,-0.148294662,0.595835751,1.277225869,0.097222222,0.088888889,0.138888889,0.108333333,932078.3473,191648.7784,174006.6296,1473215.74,676934.5341,283328.4438,360.0879923,360.1915532,360.4580016,snow
-1.005313889,0.170402778,-0.142661111,-0.325857407,0.359515428,0.263767936,0.267537021,0.296940128,-1.284628757,0.722936378,-0.481695251,-0.347795877,3.32569208,0.461044474,1.192376403,1.659704319,-0.312730012,0.273438299,1.1793022,0.087291914,0.588302063,1.309580884,0,0.147222222,0.125,0.090740741,388.105987,21.137738,21.773265,410.366649,35.499827,33.09417,2933.13128,-39.38345426,-36.44444396,-45.01189167,6.615605556,-9.902041667,-16.09944259,59.10529118,34.33733295,33.88554605,42.44272339,0.172078909,-1.025823971,-0.380744884,-0.411496649,-0.003446276,0.939439584,1.944476857,0.960156722,-0.331697282,0.402490661,1.445578938,-0.278610364,0.124671647,1.133483743,0.1,0.1,0.116666667,0.105555556,1335098.494,205787.4675,239139.4032,1987022.101,440214.7217,448661.0377,360.065235,360.2946427,360.2890915,snow
-1.022713889,0.108630556,-0.1391,-0.351061111,0.405977132,0.242253964,0.238931745,0.295720947,-1.430630136,0.986527612,-0.673513015,-0.372538513,4.876456929,2.907415434,1.468556321,3.084142895,-0.313308973,0.241150965,1.311017757,-0.014881686,0.377051336,1.126833856,0.005555556,0.141666667,0.166666667,0.10462963,407.770653,17.366998,18.1252775,435.874007,25.375529,27.517388,2068.094842,-27.29982781,-29.79482031,-36.92881111,0.890344444,-4.553208333,-13.53055833,60.59432056,40.55054651,29.86802468,43.67096392,-0.087981149,-1.168001779,0.317162618,-0.312940103,-0.338144826,1.04854993,0.342350395,0.3509185,-0.424900568,0.531034583,1.356171676,-0.34970698,0.099812969,1.096034778,0.077777778,0.122222222,0.111111111,0.103703704,1255335.84,253033.1604,171627.4424,1812747.159,592250.2327,328619.0177,360.0715079,360.2189595,360.3948102,snow
-1.048597222,0.058622222,-0.1383,-0.376091667,0.337019133,0.217922671,0.237582498,0.264174767,-1.105092645,0.325868679,-1.019257923,-0.599493963,2.800405983,-0.389534579,2.254626873,1.555166092,-0.184824149,0.283236857,1.37800398,0.110526885,0.688531505,1.351851486,0,0.127777778,0.15,0.092592593,422.537498,10.020298,16.614315,436.729691,18.333668,27.20604,2049.046291,-19.31744472,-29.43014471,-36.49511944,-0.312469444,-4.053927778,-13.62050556,60.28047932,38.70358437,26.13038446,41.70481605,0.193327339,-0.904960159,0.257250309,-0.151460837,-0.100327283,0.218420913,0.355045211,0.157712947,-0.378939789,0.459937284,1.381914483,-0.389935275,0.135997569,0.929478541,0.097222222,0.086111111,0.125,0.102777778,953345.2065,252726.3095,128870.3161,1787626.775,539303.4289,251723.276,360.072513,360.2404705,360.5155884,snow
-1.010508333,0.040438889,-0.113813889,-0.361294444,0.396510102,0.223430804,0.237348516,0.285763141,-1.789907085,-0.030171576,-0.953342101,-0.924473588,6.552243075,0.025312908,3.056151667,3.211235883,-0.057254666,0.237261787,1.539846525,0.140142879,0.818830078,1.269364015,0,0.144444444,0.141666667,0.09537037,394.0206515,10.447448,14.7789775,424.205047,18.560386,24.943651,2378.532904,-19.56931383,-26.80060947,-48.19920556,1.696022222,-6.272108333,-17.59176389,60.86177198,35.53704915,29.97045281,42.12309131,0.315252936,-1.064950536,0.120062371,-0.20987841,-0.256213649,1.76300376,0.137790697,0.548193603,-0.434256836,0.58019759,1.491304365,-0.477240353,-0.123345669,1.147175833,0.066666667,0.138888889,0.094444444,0.1,1614810.363,234453.7835,172303.5223,2169834.734,455673.0073,337524.2584,360.059738,360.2846394,360.3843824,snow
-1.038057143,0.013295238,-0.104073016,-0.376278307,0.455131682,0.268008727,0.26418824,0.32910955,-2.00757102,0.183103227,-0.902796082,-0.909087958,7.058074003,-0.142546062,1.746733982,2.887420641,-0.283712984,0.235615651,1.341015508,0.175045048,0.562508147,1.271120783,0,0.149206349,0.215873016,0.121693122,380.2453345,12.0327815,15.2835455,404.682856,22.681714,25.397385,1421.398753,-24.44164547,-27.62466863,-33.25929524,-2.45284127,-5.0792,-13.59711217,66.09101799,43.224363,36.528729,48.61470333,0.406269481,-0.896580319,0.21697684,-0.091111333,0.029665697,0.534399815,0.638623905,0.400896472,-0.525879798,0.56615902,1.317323027,-0.507512366,-0.207146175,1.069837985,0.111111111,0.126984127,0.123809524,0.120634921,1085135.872,316350.1668,238275.6087,1724374.064,590424.0259,428446.0891,315.0575531,315.1681469,315.2317631,snow
-0.922730556,0.356994444,0.173438889,-0.130765741,0.398664336,0.229715029,0.263893669,0.297424344,-1.42386867,-0.110742283,0.852737462,-0.227291164,4.538724611,-0.224802654,0.923590034,1.74583733,0.094722713,-0.320751423,1.128957003,0.330289061,1.192366379,0.712429501,0,0.038888889,0.083333333,0.040740741,331.332537,54.4577225,24.6157245,363.731375,64.87705,35.89953,35092.50477,-79.13900969,-39.87600141,-42.81123333,17.164275,12.61646389,-4.343498148,56.52756388,27.8069118,20.45813798,34.93087122,-0.664844042,0.280462478,0.036388952,-0.115997537,0.845507192,-0.430201316,0.035242141,0.150182673,-0.670799991,-0.181446252,0.978006962,0.089915092,-0.236818662,0.363623465,0.033333333,0.072222222,0.086111111,0.063888889,1081536.277,242012.5379,110505.8352,1810140.184,384421.2048,207975.8055,360.0716109,360.3374462,360.6242299,snow
-0.903533333,0.305838889,0.148891667,-0.149600926,0.344893492,0.243594567,0.273335644,0.287274568,-1.269425202,0.226227975,0.787632671,-0.085188185,3.08750101,-0.37256049,0.762968751,1.15930309,-0.085099256,-0.299748152,0.843206984,0.594635604,1.311565781,1.095831287,0,0.055555556,0.108333333,0.05462963,314.902346,47.0471035,19.8245395,336.716642,55.035266,34.877197,-5206.207417,-64.96717014,-38.61861058,-37.25595,12.50544444,9.750952778,-4.999850926,57.4506863,30.27702721,21.31495022,36.34755458,-0.651490359,0.744655077,0.438219965,0.177128228,0.069763803,0.654631815,0.273114275,0.332503297,-0.735330818,-0.090710473,0.914877667,-0.001559408,-0.330186495,0.44174518,0.061111111,0.055555556,0.077777778,0.064814815,947197.3311,232797.7089,99395.71573,1687891.38,386310.4262,197786.9458,360.0767986,360.3357944,360.6564453,snow
-0.916158333,0.299680556,0.215763889,-0.133571296,0.317535877,0.304581007,0.312429312,0.311515398,-1.349656407,0.175585948,0.212462749,-0.320535903,2.563044895,-0.131925493,0.46135313,0.96415751,-0.05749898,-0.349666566,0.612414976,0.716351058,1.637582245,1.346914343,0,0.041666667,0.066666667,0.036111111,322.674057,48.2514575,33.830327,338.463045,65.728089,51.899807,-5657.563764,-80.40900662,-60.64238499,-20.74322778,5.707166667,8.248333333,-2.262575926,45.06683455,26.80328357,21.92752557,31.26588123,-0.006493636,0.18480073,0.421219901,0.199842332,-0.701083773,-0.149516178,0.430752415,-0.139949179,-0.695520654,0.074128234,0.897145542,-0.190446568,-0.278823188,0.644909283,0.061111111,0.052777778,0.069444444,0.061111111,625758.2418,204021.9643,127839.6305,886068.387,270355.5942,197586.4969,360.1463236,360.4800078,360.6571125,snow
-1.000130556,-0.079986111,-0.378416667,-0.486177778,0.285614323,0.218314114,0.274107144,0.259345194,-0.756299253,-0.950175664,-0.639347943,-0.781940953,1.132445354,1.13207508,1.238610615,1.16771035,-0.214469993,0.336279481,1.276172114,0.007917035,0.613963676,1.433925863,0,0.172222222,0.027777778,0.066666667,373.7173805,10.5667155,68.383329,389.461201,19.461179,78.600204,4759.006001,-20.57335026,-100.5547049,-35.09376111,-5.275044444,-9.785958333,-16.71825463,81.13127471,21.96173456,32.16055137,45.08452021,-0.079079649,-0.305934338,0.106710876,-0.092767704,-0.149299635,0.202252705,0.815350273,0.289434448,-0.180406424,0.488241005,2.059938449,-0.225673244,0.001493983,1.482016228,0.1,0.186111111,0.138888889,0.141666667,1894146.779,110229.8342,233272.413,2812988.09,183651.7963,406823.7761,360.0460779,360.7070693,360.3188476,snow
-0.996741667,-0.044358333,-0.371522222,-0.470874074,0.286811693,0.219477301,0.244064517,0.250117837,-0.953968171,-0.42597115,-0.782300514,-0.720746612,1.831037932,0.309152049,0.777412008,0.972533996,-0.132503432,0.45566949,1.475076532,-0.091363558,0.636400691,1.418146071,0,0.172222222,0.033333333,0.068518519,375.2262295,9.293301,56.6030255,387.271763,18.049661,71.13465,5112.168021,-19.00240245,-88.65194112,-42.48176944,-8.335616667,-12.62039167,-21.14592593,105.6657039,25.30929765,38.12097962,56.36532705,0.037112971,-0.315706901,0.120570409,-0.052674507,-0.606874036,1.087833324,-0.193381273,0.095859338,-0.231656735,0.678869632,2.22977168,-0.084381374,-0.042323448,1.911078839,0.088888889,0.130555556,0.088888889,0.102777778,2450546.033,144008.2481,335121.1781,4669179.016,255615.499,580494.0142,360.0277586,360.5077266,360.2233967,snow
-1.005041667,-0.067727778,-0.3805,-0.484423148,0.304282546,0.254622462,0.269846747,0.276250585,-1.037228875,-0.97167021,-0.569202428,-0.859367171,2.839992591,1.267757804,1.008740918,1.705497104,-0.058402075,0.276639226,1.317869647,0.027072451,0.88382489,1.306482261,0,0.169444444,0.052777778,0.074074074,382.7343215,12.668105,66.801118,396.970783,24.991074,78.335106,3865.470793,-26.85536397,-100.121239,-47.04825833,-5.623286111,-11.18553611,-21.28569352,91.1476777,26.24508581,38.43332783,51.94203045,0.153175159,0.124204974,0.012231887,0.09653734,-0.267498982,1.232343771,0.083689464,0.349511418,-0.24529177,0.515593147,2.012357501,-0.174362331,-0.054176049,1.556587041,0.1,0.172222222,0.113888889,0.128703704,2169462.415,122016.4848,363128.4578,3787717.595,259353.3153,576805.2862,360.0342191,360.500399,360.2248262,snow
-0.965780556,-0.047125,-0.399472222,-0.470792593,0.259611706,0.20244328,0.246358894,0.23613796,-0.849174225,-0.717278783,-0.74178749,-0.769413499,1.657155487,0.578455796,1.193905777,1.143172353,-0.023769968,0.38391919,1.479565347,0.191761978,1.031238631,1.629766488,0,0.152777778,0.016666667,0.056481481,347.068504,8.6636005,71.864642,360.046915,15.553457,79.297474,2762802.716,-16.25577215,-101.6987308,-44.52213056,-5.520683333,-11.78739444,-20.61006944,97.18074916,24.65017868,29.49262508,50.44118431,0.234916452,0.288349281,0.218253088,0.24717294,-0.200107492,2.194909287,-0.0438611,0.650313565,-0.398488022,0.618481303,2.093499327,-0.252638836,-0.426757789,1.652806335,0.091666667,0.147222222,0.113888889,0.117592593,2842603.059,132788.3731,213602.987,4113474.522,229719.3311,363152.7366,360.031509,360.5650522,360.3572288,snow
-0.917555556,0.446016667,0.078408333,-0.131043519,0.15755513,0.142565754,0.151186097,0.150435661,-1.220660109,-0.222706336,0.508676818,-0.311563209,3.7168465,1.100330664,0.161935712,1.659704292,-0.150101221,-0.080509857,0.824165396,-0.244302678,0.544959669,0.689146181,0,0.005555556,0.15,0.051851852,307.953192,75.198948,7.5101395,312.023454,78.93211,10.441837,-2341.319932,-101.0985623,-10.75375064,5.976886111,-1.739744444,1.950488889,2.062543519,59.99110137,37.68710104,17.84274842,38.50698361,-0.181852943,0.204022891,0.246953822,0.089707923,-0.7309093,-0.112910816,-0.365162632,-0.402994249,-0.686115751,-0.468105746,0.669517378,0.626581785,0.200124807,0.347329729,0.033333333,0.038888889,0.086111111,0.052777778,675161.445,223607.5729,41242.11874,1308475.948,512403.9463,115980.5082,360.0990738,360.2531033,361.1209084,sand
-0.929188889,-0.433363889,0.124480556,-0.412690741,0.108593779,0.136482084,0.138989027,0.12802163,-1.061744193,0.163044933,0.192997134,-0.235234042,2.528816241,0.077683003,0.024534312,0.877011185,0.163643002,-0.025562652,0.99495053,0.352043401,1.587097945,1.439293494,0,0,0.102777778,0.034259259,312.8630755,71.346565,8.993794,315.066456,74.315383,12.532809,-2524.259474,-93.64710694,-12.98485542,-4.638641667,-3.026819444,0.599075,-2.355462037,64.00737486,35.83938975,21.31443493,40.38706652,0.282582809,0.431730065,-0.125893931,0.196139648,-1.071065237,-0.113170016,-0.683353125,-0.622529459,0.480344996,-0.375906133,1.812719415,-0.782596254,1.235653375,-0.762474343,0.033333333,0.05,0.05,0.044444444,353210.6635,133413.7189,46200.25868,1482645.972,465704.4577,163679.0498,360.0874325,360.2785034,360.7935388,sand
-0.49505,-0.848636111,-0.091119444,-0.478268519,0.266888268,0.245904076,0.146204251,0.219665532,-0.42880564,0.619056138,1.520982864,0.570411121,-0.447251897,0.553327414,2.945526321,1.017200613,-0.643357171,-0.494269655,0.165796573,0.57966513,0.723596007,0.713955877,0.005555556,0,0.044444444,0.016666667,100.7520795,268.415269,7.2618435,113.869386,281.034743,10.684237,-166.5496961,-1281.228116,-11.01102706,12.63748611,22.48173333,1.171441667,12.09688704,23.56840063,40.2847594,18.43107834,27.42807946,0.305865336,0.677418181,0.406841788,0.463375102,-0.079853753,-0.317233386,0.322128126,-0.024986338,0.691601063,0.275302504,2.060060573,0.236010583,2.221614531,1.255178937,0.047222222,0.052777778,0.061111111,0.053703704,160029.4152,568556.4107,50783.32454,257463.2028,766184.4626,122787.6928,360.5040777,360.1692294,361.058584,sand
-0.374444444,-0.94465,-0.159811111,-0.492968519,0.209758769,0.170169065,0.07794138,0.152623072,-0.234690884,-1.016366816,0.235267116,-0.338596861,-0.832691779,1.323092488,-0.063688137,0.142237524,-0.19903131,-0.046383171,1.128758759,-0.068102073,0.806644315,0.371000509,0.005555556,0,0.025,0.010185185,55.071329,326.628312,10.02581,66.314658,331.675608,11.381202,-81.28862243,-4215.561587,-11.75275901,0.808297222,0.337891667,-1.018022222,0.042722222,28.85864803,61.56801032,18.46343623,36.29669819,-0.068156425,-0.183781502,0.191434444,-0.020167828,-0.711954711,-1.134528221,-0.081223818,-0.642568917,0.929822356,0.570510756,2.662488716,0.499460818,2.689588702,1.809487293,0.022222222,0.016666667,0.041666667,0.026851852,171843.2831,758940.5405,106029.9561,300050.9677,1364664.264,123096.5448,360.4324455,360.0949935,361.0559202,sand
-0.393294444,-0.932225,-0.169069444,-0.498196296,0.216683017,0.183307534,0.085192319,0.161727624,-0.221987626,-1.264826064,0.469233699,-0.33919333,-0.645105314,4.223252247,0.233884121,1.270677018,-0.215918278,-0.039773421,1.074121886,-0.205214829,0.736046078,0.240878271,0,0,0.030555556,0.010185185,60.622641,317.0589005,11.577453,72.587538,324.952237,12.903195,-90.91990479,-3337.810899,-13.38286649,2.406558333,0.488869444,2.068063889,1.654497222,28.58105474,60.95329049,19.34610193,36.29348239,0.185584837,-0.231223184,0.133441294,0.029267649,-0.711211492,-1.099959745,0.200573324,-0.536865971,0.923116866,0.570032962,2.641685909,0.54237263,2.695518146,1.892836872,0.044444444,0.027777778,0.052777778,0.041666667,154452.2354,644784.7463,81225.37641,296160.5568,1337595.342,136277.4774,360.438133,360.0969164,360.9535198,sand
-0.375136111,-0.950838889,-0.14625,-0.490741667,0.179298605,0.143591808,0.074707383,0.132532599,-0.097879289,-0.801773206,0.577057629,-0.107531622,-0.930705774,0.609258455,0.494466147,0.057672942,-0.243610516,-0.049802064,1.060852576,-0.235383534,0.621189771,0.241290032,0,0,0.022222222,0.007407407,56.6301555,328.826764,8.3725985,62.235033,332.896752,9.709292,-75.24260529,-4421.714723,-9.978412331,0.392472222,-2.507805556,-0.616611111,-0.910648148,26.09199959,58.0843712,15.54001665,33.23879581,0.397255971,0.058093483,0.045276654,0.166875369,-0.508400501,-1.098871654,0.139673227,-0.489199643,0.902383888,0.501042226,2.596141127,0.499012232,2.689147649,1.732855253,0.030555556,0.013888889,0.066666667,0.037037037,79251.27574,404768.4411,24840.58291,245140.7317,1216829.976,87074.03766,360.5294534,360.1065378,361.4945677,sand
-0.368547222,-0.944638889,-0.132838889,-0.482008333,0.205225737,0.158370479,0.086481447,0.150025888,0.041255029,-0.98870653,0.189969185,-0.252494105,-0.891286184,2.304024999,-0.135461722,0.425759031,-0.261732123,-0.154266069,1.002719898,-0.145848598,0.613514868,0.21145662,0.016666667,0,0.044444444,0.02037037,57.1264275,325.4204395,8.0777765,64.060077,330.272582,9.045076,-77.92672069,-3999.611723,-9.278192546,1.601577778,0.060538889,-0.148244444,0.504624074,27.89040386,60.50918427,18.70305746,35.70088187,0.034460326,-0.206053814,0.110645362,-0.020316042,-0.360295389,-1.032790597,-0.261043499,-0.551376495,0.899877253,0.570412239,2.605249238,0.456753661,2.637184556,1.743650951,0.027777778,0.013888889,0.041666667,0.027777778,50692.23787,154937.2416,63785.78991,280958.2844,1318091.417,125937.4805,360.4618703,360.0983508,361.0320322,sand
-0.822786111,0.21975,-0.349533333,-0.317523148,0.205185976,0.463265503,0.164135036,0.277528838,1.435367131,-1.937769416,-0.595760257,-0.366054181,2.783540349,2.563520895,1.714447445,2.35383623,-0.722107196,0.403377817,-0.227482466,-0.546451567,0.812194463,-0.022518932,0,0.002777778,0.013888889,0.005555556,250.6396915,48.3686475,49.1736145,258.868177,94.645796,53.68099,-921.4957365,-128.403794,-63.08833526,17.27533611,-8.583555556,11.82993056,6.84057037,58.25538298,24.83501312,22.20835371,35.09958327,0.9124634,0.129157525,0.849886534,0.630502486,1.283077835,-0.595841663,0.566734101,0.417990091,-0.620645817,0.814554415,1.735962164,-0.503275602,-0.640972546,1.62855714,0.05,0.069444444,0.058333333,0.059259259,651509.6411,150841.3996,139181.0029,1329165.678,248563.909,227936.9633,360.0975312,360.5221513,360.5694777,sand
-0.863977778,0.409772222,-0.421938889,-0.292048148,0.123758499,0.148865929,0.164174354,0.145599594,-0.657655867,-0.475215404,-1.153592996,-0.762154756,3.052352182,0.672526368,2.309649045,2.011509198,-0.010573372,0.098860414,0.950653949,0.356679528,1.415629052,1.576285985,0,0.005555556,0.005555556,0.003703704,271.1612875,63.1063535,68.474995,274.238556,68.426762,73.794832,-1151.168585,-84.4852377,-92.82201194,-0.502011111,-0.950533333,2.924438889,0.490631481,77.66760915,31.01266486,31.83801188,46.83942863,0.112962532,0.248869461,-0.076872814,0.094986393,-0.35276329,-0.886662489,-0.788825653,-0.676083811,-0.67985076,0.755617555,1.721647519,-0.75508543,-0.978452096,1.432720497,0.044444444,0.063888889,0.063888889,0.057407407,877974.1499,82431.9316,115005.6942,2171703.429,346568.0023,367996.0835,360.0596866,360.3743414,360.3525225,sand
-0.883030556,0.387325,-0.381505556,-0.292403704,0.117591769,0.13931506,0.129089633,0.128665487,-0.486756148,-0.228833829,-1.023821503,-0.579803827,2.512769584,-0.229551733,3.065723613,1.782980488,0.074222121,0.0794426,1.074003969,0.256115338,1.407563206,1.353215661,0,0.005555556,0,0.001851852,283.4939645,58.4559565,54.9744865,285.685483,60.994563,58.395824,-1383.939209,-73.43693446,-69.70227309,-3.973375,0.871180556,1.493405556,-0.536262963,74.41736663,29.08070476,27.35292709,43.61699949,0.408079801,-0.197110657,0.407215475,0.20606154,-0.650480061,-1.096007413,-1.136640127,-0.961042534,-0.775186006,0.787203513,1.682984442,-0.78511128,-1.148214884,1.446751288,0.033333333,0.05,0.041666667,0.041666667,606687.5876,117604.6733,74459.65165,1999343.579,304720.6841,270148.637,360.0648329,360.4258106,360.4803761,sand
-0.869505556,0.421683333,-0.396641667,-0.281487963,0.133136208,0.138521337,0.131033804,0.13423045,-0.766637269,0.063111353,-0.785972193,-0.49649937,4.349009277,-0.106395249,0.738107781,1.660240603,-0.109102043,0.161364008,1.036779565,0.121176645,1.042044795,1.261284211,0,0,0,0,275.16614,66.89406,59.597766,278.555458,70.921798,62.818009,-1231.266852,-88.32159292,-76.09641205,-8.54095,1.990844444,-0.806005556,-2.452037037,66.69056905,27.35822014,28.14719725,40.73199548,0.209799589,0.062850778,0.454120856,0.242257074,-0.032100464,-0.402869621,0.039174209,-0.131931959,-0.749099225,0.867814153,1.733847872,-0.813785414,-1.117190836,1.565317281,0.044444444,0.083333333,0.044444444,0.057407407,1290339.873,190483.158,211737.2168,1627408.738,270876.8414,285449.1689,360.0796534,360.4790829,360.4545946,sand
