Accelerometervg_x,Accelerometervg_y,Accelerometervg_z,Accelerometervg_total,Accelerometer_Deviation_x,Accelerometer_Deviation_y,Accelerometer_Deviation_z,Accelerometer_Deviation_total,Accelerometer_Skewness_x,Accelerometer_Skewness_y,Accelerometer_Skewness_z,Accelerometer_Skewness_total,Accelerometer_Kurtosis_x,Accelerometer_Kurtosis_y,Accelerometer_Kurtosis_z,Accelerometer_Kurtosis_total,Accelerometer_Correlation_x_y,Accelerometer_Correlation_x_z,Accelerometer_Correlation_x_total,Accelerometer_Correlation_y_z,Accelerometer_Correlation_y_total,Accelerometer_Correlation_z_total,Accelerometer_Zero_x,Accelerometer_Zero_y,Accelerometer_Zero_z,Accelerometer_Zero_total,Accelerometer_Dc_x,Accelerometer_Dc_y,Accelerometer_Dc_z,Accelerometer_Energy_x,Accelerometer_Energy_y,Accelerometer_Energy_z,Accelerometer_Entropy_x,Accelerometer_Entropy_y,Accelerometer_Entropy_z,Gyroscopevg_x,Gyroscopevg_y,Gyroscopevg_z,Gyroscopevg_total,Gyroscope_Deviation_x,Gyroscope_Deviation_y,Gyroscope_Deviation_z,Gyroscope_Deviation_total,Gyroscope_Skewness_x,Gyroscope_Skewness_y,Gyroscope_Skewness_z,Gyroscope_Skewness_total,Gyroscope_Kurtosis_x,Gyroscope_Kurtosis_y,Gyroscope_Kurtosis_z,Gyroscope_Kurtosis_total,Gyroscope_Correlation_x_y,Gyroscope_Correlation_x_z,Gyroscope_Correlation_x_total,Gyroscope_Correlation_y_z,Gyroscope_Correlation_y_total,Gyroscope_Correlation_z_total,Gyroscope_Zero_x,Gyroscope_Zero_y,Gyroscope_Zero_z,Gyroscope_Zero_total,Gyroscope_Dc_x,Gyroscope_Dc_y,Gyroscope_Dc_z,Gyroscope_Energy_x,Gyroscope_Energy_y,Gyroscope_Energy_z,Gyroscope_Entropy_x,Gyroscope_Entropy_y,Gyroscope_Entropy_z,class
-0.720966667,-0.036511111,0.733308333,-0.008056481,0.209962243,0.159713945,0.247916467,0.205864218,-0.652388418,-0.058963836,1.070906474,0.119851407,2.514764636,0.792457395,1.64063551,1.649285847,0.266079857,-0.05553361,1.159459435,0.087203577,1.152215152,1.215287119,0.005555556,0.169444444,0,0.058333333,195.4653735,4.366561,205.689588,202.995748,9.662978,215.713327,-465.4553514,-9.92950177,-538.2118536,-38.68517778,0.478852778,38.27511389,0.02292963,50.07865316,20.249282,55.45905052,41.92899523,-0.126377646,0.031674225,0.553326751,0.152874443,1.419030071,1.796923556,0.84891598,1.354956536,0.232777078,-0.803846994,0.243545803,-0.078618561,0.656975767,0.324632304,0.061111111,0.122222222,0.066666667,0.083333333,1030361.452,100552.9817,921602.9665,1441589.214,147694.5797,1634648.626,360.0899232,360.8796306,360.0793006,snow
-0.693880556,-0.054155556,0.763675,0.005212963,0.208033343,0.172007262,0.227126965,0.20238919,-1.017568545,-0.103172412,1.203881548,0.027713531,3.144369746,1.508979774,2.237968474,2.297105998,0.288736206,-0.10032091,1.160696791,-0.018862033,1.125504497,1.003079583,0,0.211111111,0,0.07037037,181.91039,6.825363,216.4952455,188.909315,11.706956,228.523019,-397.4930219,-12.10045458,-625.7238812,-42.17495833,0.716727778,47.78721944,2.109662963,42.26760046,17.39241077,53.95761431,37.87254185,-0.129022507,-0.471064784,-0.083812474,-0.227966588,-0.254944986,1.788696045,-0.424053703,0.369899119,0.187411058,-0.811678162,0.045703649,-0.254709243,0.305506913,0.401872109,0.061111111,0.136111111,0.038888889,0.078703704,997240.138,55750.66913,1424519.544,1283499.777,109083.4743,1870215.294,360.1010022,361.1920149,360.0693102,snow
-0.696336111,-0.037952778,0.762230556,0.009313889,0.211667653,0.162014919,0.23690434,0.203528971,-0.610820294,-0.062867622,0.886067892,0.070793326,1.091159116,0.862880616,0.519871951,0.824637228,0.426490177,-0.163517463,1.189154679,-0.07649961,1.150529103,0.933031321,0,0.163888889,0,0.05462963,182.0790155,5.4540795,217.2928135,190.687383,9.968129,229.362871,-405.447976,-10.25199914,-632.0609936,-35.28392222,0.535738889,39.09081667,1.447544444,39.7682857,15.8233499,47.88636241,34.492666,-0.018054236,0.551318851,-0.061688265,0.157192117,1.050622485,0.978856828,-0.770925377,0.419517979,0.290816792,-0.698997582,0.315937597,-0.200748914,0.515341433,0.490304418,0.066666667,0.147222222,0.061111111,0.091666667,847152.3243,47353.87793,1253390.517,1017529.817,90239.5505,1375630.435,360.1274124,361.4419298,360.094236,snow
-0.830711111,0.359961111,0.286536111,-0.06140463,0.249171349,0.342282451,0.366465686,0.319306495,-1.132376028,-0.380549443,0.883270886,-0.209884862,2.774477202,-0.008909391,0.215167728,0.993578513,-0.356348256,0.115246297,0.53062938,-0.59417113,0.111953079,0.600699996,0,0.047222222,0.083333333,0.043518519,259.2799035,64.4034275,42.677688,270.780232,88.82254,77.904015,-1092.592883,-117.9158268,-99.41809487,-37.73397222,11.06575556,20.98878889,-1.893142593,49.574622,26.28801609,42.79232744,39.55165518,-1.084856874,0.680329673,2.138243534,0.577905444,1.409379336,0.495293714,4.337368325,2.080680458,-0.332274309,-0.556283134,0.430706111,-0.220574628,0.009525292,0.238076811,0.061111111,0.077777778,0.083333333,0.074074074,1047144.847,133284.6828,496915.852,1397338.49,292863.8649,817816.5167,360.0927717,360.4430711,360.1585405,snow
-0.881511111,0.5362,0.106669444,-0.079547222,0.239069655,0.204996041,0.20647316,0.216846285,-1.593622825,0.990613162,1.32144442,0.239478252,3.037299279,2.437156933,2.536571789,2.670342667,-0.389830261,-0.425056576,0.329234234,0.590327425,1.077658413,1.041612567,0,0,0.094444444,0.031481481,290.460173,111.1471495,11.583129,300.31781,118.632174,19.443433,-1811.502085,-176.9398322,-20.55351903,-44.22808889,28.32914722,9.785830556,-2.037703704,41.19131354,20.47638919,13.48923119,25.05231131,-0.666908618,0.336496048,0.606617348,0.09206826,-0.28038397,-0.437395838,0.862784006,0.048334733,-0.821882518,-0.275184739,0.824279102,0.251167183,-0.398764769,0.291270823,0.033333333,0.038888889,0.066666667,0.046296296,883060.3047,330845.7573,67956.47176,1315025.337,439856.3147,99979.86163,360.0985802,360.294883,361.3009454,snow
-0.500305556,0.823797222,0.1967,0.173397222,0.300912761,0.272432205,0.286886784,0.286743917,-1.085457076,0.772260443,-0.259511136,-0.19090259,2.889739609,1.549061072,0.530316568,1.656372416,-0.137314386,0.34495484,1.264078728,0.126147977,0.932200216,1.482350083,0.027777778,0,0.066666667,0.031481481,105.362962,256.3857945,29.7820525,122.70749,271.030021,43.55817,-186.1613601,-1096.671132,-49.55394551,-31.19693333,39.88361389,14.43861111,7.708430556,65.10814841,65.21734961,52.41919347,60.91489716,0.809056196,0.715817672,0.075319333,0.533397734,3.519387694,0.887449324,0.139323698,1.515386905,0.284523329,-0.104858389,1.283223273,0.148562232,1.502582347,0.90751024,0.133333333,0.063888889,0.147222222,0.114814815,1078965.085,1170241.644,607925.8324,1876435.07,2103841.925,1064248.32,360.0690804,360.0616121,360.1218173,snow
-0.88965,0.544036111,0.1069,-0.079571296,0.255947097,0.201596713,0.213734794,0.223759535,-1.807109461,0.585723418,0.927734162,-0.09788396,4.47613896,0.531514942,0.39471714,1.800790347,-0.2921741,-0.3638126,0.533100623,0.531186108,1.074137709,1.017625413,0,0,0.091666667,0.030555556,295.315943,112.954698,9.9798545,308.514974,121.181949,20.559662,-2157.236759,-182.672547,-21.80494623,-47.162475,30.71046111,10.16066111,-2.097117593,40.19272057,23.90035488,11.94246769,25.34518105,-0.851628819,0.935008758,-0.11118131,-0.009267124,-0.183207024,0.87459606,-0.435976834,0.085137401,-0.847486895,-0.101967629,0.738591604,0.025550679,-0.38892249,0.333585369,0.038888889,0.025,0.061111111,0.041666667,1247313.937,486467.7846,58262.52585,1382311.381,545169.3786,88510.16475,360.0937804,360.2378814,361.4702185,snow
-0.884977778,0.524475,0.110891667,-0.083203704,0.234030315,0.206622185,0.224944134,0.221865544,-1.506441978,0.597947007,0.879571193,-0.009641259,3.995472014,1.024869392,0.778351023,1.932897476,-0.308072127,-0.273149365,0.490983997,0.594755914,1.209339747,1.279642897,0,0,0.1,0.033333333,291.157432,106.26272,12.4646,301.664108,114.396031,22.642857,-1861.616839,-167.6787689,-24.16260835,-44.53156944,28.01691944,10.55723056,-1.985806481,39.38671271,19.64990149,16.11291382,25.04984267,-0.481791969,0.235818378,0.439387577,0.064471329,-0.675651703,-0.403209911,0.380507815,-0.2327846,-0.750641198,-0.095489597,0.922084492,0.195464456,-0.270096938,0.646421218,0.05,0.033333333,0.061111111,0.048148148,928670.3295,326797.4058,83953.66612,1272374.573,421583.9054,133589.1992,360.1018856,360.3076748,360.9727597,snow
-0.866119658,0.557643875,0.151165242,-0.052436847,0.248528541,0.187380233,0.220257505,0.218722093,-2.135181171,0.100741805,1.131817279,-0.300874029,6.297096451,0.034938904,2.119236739,2.817090698,-0.292028911,-0.419252179,0.463897612,0.556584768,1.085371318,1.007462727,0,0,0.082621083,0.027540361,273.3089785,115.5131855,20.278153,284.987324,121.473393,25.048869,-1515.323371,-185.7613002,-26.97383805,-41.86282051,28.20273789,10.60000855,-1.020024691,35.17539849,18.96167688,15.01116386,23.04941308,-0.533710358,0.518330245,0.958408851,0.314342913,-0.466685022,-0.114529575,2.677197083,0.698660829,-0.779463394,-0.191897697,0.759883024,0.137605736,-0.277258095,0.471609466,0.022792023,0.034188034,0.045584046,0.034188034,791780.4471,334422.7674,81245.88635,1049421.344,405383.8047,118531.0228,351.1174383,351.3041754,352.0424858,snow
-0.443261111,0.865225,0.27085,0.230937963,0.262595292,0.265481171,0.263603426,0.263893296,-1.443875498,1.372140075,0.089310031,0.005858202,4.626359247,2.635834128,0.172711387,2.478301587,-0.111273984,0.188126501,1.071057653,0.219381896,1.114431364,1.406804673,0.027777778,0,0.05,0.025925926,83.708944,283.697951,36.967878,95.557212,294.874039,51.424736,-130.0871035,-1629.989829,-59.99477962,-24.07568056,39.92257778,17.41714722,11.08801481,65.07020937,57.49185091,46.74511585,56.43572538,1.314699274,0.656497261,0.59848922,0.856561918,5.262111572,0.246494327,-0.04444372,1.821387393,0.164984723,-0.183444639,1.169123727,0.354923014,1.502919618,0.978343335,0.122222222,0.105555556,0.172222222,0.133333333,1077770.239,1588952.995,476872.7793,1732957.395,1763685.05,895846.6344,360.074801,360.0734975,360.1447258,snow
-0.476005556,0.447697222,0.284147222,0.08527963,0.248919532,0.754808441,0.246038136,0.416588703,-0.608015043,-0.687042199,-0.334973186,-0.543343476,2.513577283,-0.746642754,0.074569526,0.613834685,0.084905492,0.106912692,0.814500035,-0.28944824,1.691663182,0.130039096,0.022222222,0.002777778,0.069444444,0.031481481,91.3219475,143.4595845,39.179778,103.8752,277.260691,50.858787,-146.0033234,-1206.365511,-59.2258895,-22.56793333,29.62824722,13.73976944,6.933361111,60.88024659,55.09006308,42.0279165,52.66607539,0.592200471,0.73326837,0.81832383,0.714597557,2.936960299,0.330348424,1.645285271,1.637531331,0.148937781,-0.124842482,1.212134537,0.230245518,1.401930384,0.894536286,0.116666667,0.086111111,0.116666667,0.106481481,739325.9077,848021.6026,341081.6754,1517657.774,1408589.31,703845.7307,360.085415,360.0920305,360.1842255,snow
-0.679536111,-0.715561111,0.246372222,-0.382908333,0.325593013,0.235700779,0.24255752,0.267950437,-0.80736523,-0.321636361,0.101845318,-0.342385424,1.322426408,0.316922603,-0.513383073,0.375321979,0.131350166,0.019536689,1.348350552,-0.312767702,0.756122363,0.653848301,0.005555556,0,0.072222222,0.025925926,185.850599,194.9684465,32.2001745,204.400849,204.329722,43.032032,-472.9094289,-472.5288659,-48.8741232,-28.35006389,-32.19782778,14.50329722,-15.34819815,64.48844899,61.94258589,44.76981895,57.06695128,-0.365721214,-0.429012962,0.318151511,-0.158860888,0.720287373,0.270632873,0.103625061,0.364848436,0.173956956,-0.614870632,0.83649371,-0.295522682,1.050175309,-0.231091257,0.108333333,0.097222222,0.147222222,0.117592593,1320629.836,956869.3656,500578.9641,1786495.023,1754490.262,797285.635,360.0725589,360.0738828,360.162625,snow
-0.703716667,-0.710772222,0.280383333,-0.378035185,0.271877817,0.231423862,0.220361226,0.241220968,-0.850144503,-0.513671852,0.114524933,-0.416430474,0.998858571,1.048837137,0.786194458,0.944630055,0.115189069,0.082279416,1.31276527,-0.294410008,0.82026312,0.723808026,0,0,0.05,0.016666667,195.6695305,193.5273035,36.98591,204.88849,201.151496,45.782598,-475.5279373,-455.8717063,-52.45328609,-33.07293056,-35.55475,16.39483611,-17.41094815,53.6123847,52.35794968,36.84247771,47.6042707,-0.378982391,-0.341054411,0.005620667,-0.238138711,0.324660611,0.200194048,-0.37691298,0.049313893,0.175447084,-0.567592286,0.879898537,-0.216289784,1.130054802,-0.103183765,0.122222222,0.083333333,0.138888889,0.114814815,722190.8528,813781.3628,357591.9142,1428518.35,1441978.251,585417.1734,360.0907462,360.089899,360.2215168,snow
-0.676394444,-0.716083333,0.345333333,-0.349048148,0.27260687,0.242331004,0.22469258,0.246543485,-0.969998636,-0.716910543,0.609596724,-0.359104152,1.804489503,0.796973673,1.819045541,1.473502906,0.084971895,0.005717492,1.194445974,-0.372423982,0.737452141,0.551632223,0,0,0.05,0.016666667,175.0125765,194.471663,53.379196,191.456622,205.739876,61.107072,-408.9415125,-480.139348,-73.60008839,-35.93225,-39.33096944,21.84178611,-17.80714444,45.24272476,46.55771456,37.71621834,43.17221922,-0.31079016,-0.303248234,0.256012714,-0.119341894,0.157886548,-0.359909668,-0.393141425,-0.198388182,0.406909932,-0.671749186,0.899923214,-0.483952527,1.082051613,-0.352246631,0.1,0.061111111,0.127777778,0.096296296,1023767.18,915903.1016,566196.4429,1201691.064,1337236.539,683847.6288,360.1078803,360.0969424,360.1896157,snow
-0.671861111,-0.704308333,0.337430556,-0.346246296,0.245135218,0.245444907,0.207825048,0.232801724,-0.81103912,-1.15472435,-0.100099491,-0.688620987,0.480863034,2.568271139,-0.0325705,1.005521224,0.142238116,0.119639818,1.309745411,-0.291045882,0.944262136,0.711838593,0,0,0.038888889,0.012962963,172.5029605,189.364975,49.162111,184.135906,200.265635,56.538227,-376.9326908,-451.3470135,-67.07191327,-30.94185278,-35.12825556,18.71584444,-15.78475463,51.07281639,45.68061331,32.98212109,43.2451836,-0.162735018,-0.224786313,0.055478712,-0.110680873,0.501409015,-0.411189686,-0.400006698,-0.103262457,0.12689203,-0.607059791,0.852053328,-0.318922666,0.962941932,-0.291147223,0.105555556,0.069444444,0.127777778,0.100925926,857473.6762,629894.9071,307475.3702,1283699.098,1195456.597,517717.132,360.1009866,360.1084431,360.2505039,snow
-0.722202778,-0.60775,0.400611111,-0.309780556,0.219868017,0.258646066,0.222355468,0.233623184,-0.588466519,-0.614016172,-0.015070982,-0.405851224,0.506263766,2.080997027,-0.118197422,0.823021124,-0.040859621,-0.111613109,0.78965644,-0.016090442,1.053339571,0.828914248,0,0.005555556,0.022222222,0.009259259,198.1633905,147.2230375,66.734971,205.170767,157.052826,75.575238,-477.0512305,-278.5898234,-95.65652965,-32.14330278,-26.32228056,14.98878056,-14.49226759,61.1576742,49.65270252,34.27908174,48.36315282,-1.155242624,-1.080722781,0.789024477,-0.482313643,3.610253464,1.406849214,0.852591884,1.956564854,0.599162887,-0.677627456,1.39939768,-0.648969386,1.324356102,-0.814382831,0.077777778,0.069444444,0.105555556,0.084259259,1049749.669,562592.9223,277240.6195,1718443.09,1136971.196,503898.8355,360.0754329,360.1140232,360.2573784,snow
-0.44395,0.856238889,-0.200419444,0.070623148,0.158373987,0.199208541,0.156134483,0.171239004,-0.825568829,-0.895666874,-0.719364481,-0.813533395,1.391658882,4.026831148,0.724495289,2.047661773,0.194613679,0.37667436,1.494721091,0.380940908,1.690667961,1.703330313,0,0.005555556,0.027777778,0.011111111,74.460725,270.651249,17.099419,79.982612,278.218468,23.236535,-102.8284012,-1224.709858,-24.83984597,-24.74994444,35.63351389,-5.510038889,1.791176852,32.68247629,47.12134002,27.5659507,35.78992234,0.031103961,0.311757575,-0.274876501,0.022661678,0.207171819,-0.845664435,0.744021765,0.035176383,-0.058436159,-0.339479886,0.574765158,-0.492592201,0.883844592,-0.188340649,0.105555556,0.041666667,0.138888889,0.09537037,409883.6616,781348.061,204981.7458,605053.4424,1256460.479,284487.1799,360.2143235,360.1031765,360.4561338,sand
-0.894241667,0.215786111,0.478394444,-0.066687037,0.109778919,0.099936821,0.096524752,0.102080164,-0.388415218,1.195067,0.179053558,0.328568447,0.903371504,2.158194328,0.288404194,1.116656675,0.171362151,-0.131065343,1.119250336,-0.030915357,1.134056518,0.774361588,0,0,0,0,289.688646,18.1940975,83.86521,292.219045,20.358365,85.744178,-1552.041517,-21.57866011,-112.5514997,-42.76273333,15.5107,23.04411667,-1.402638889,46.22232336,15.15691735,30.14770961,30.50898344,-0.36402797,0.171972182,0.100429193,-0.030542198,-0.509010409,-0.042779065,-0.194381102,-0.248723526,-0.548948293,-0.852847086,0.399573234,0.562136627,0.22060334,-0.024668333,0.044444444,0.05,0.055555556,0.05,1107861.395,115135.7858,390573.8883,1427455.634,169313.0249,518369.6547,360.0908138,360.7670771,360.2501884,sand
-0.878644444,0.258761111,0.469244444,-0.050212963,0.093632296,0.130068288,0.101047493,0.108249359,-0.086057473,2.598341438,-0.219574655,0.764236437,1.539687235,11.49500198,-0.115349038,4.306446726,0.110478142,-0.088292427,0.915296604,-0.031964654,1.267283828,0.818691981,0,0,0,0,279.6698115,26.793852,80.902537,281.081904,30.195026,82.94434,-1282.208905,-32.95950703,-107.7760418,-53.40549167,19.21419722,26.82289167,-2.456134259,50.477498,16.62107416,31.41857168,32.83904795,0.353070085,0.474290075,-0.097762499,0.24319922,-0.107077853,0.440365042,-0.349623695,-0.005445502,-0.630994844,-0.80133133,0.451078853,0.66912645,0.176406774,0.063673326,0.022222222,0.047222222,0.041666667,0.037037037,1772241.271,213894.7657,518346.2817,1944044.764,232360.3732,614373.8989,360.0666775,360.5586198,360.2110701,sand
-0.870180556,0.285933333,0.475586111,-0.03622037,0.090961122,0.120994242,0.098426867,0.103460744,-0.15762555,1.970072314,0.418690272,0.743712345,1.673329599,7.020576905,0.51802983,3.070645445,0.023576433,-0.06056986,0.849133981,-0.084359256,1.109943343,0.799437325,0,0,0,0,274.2027505,32.3968465,83.390531,275.575725,34.703092,84.913199,-1175.1035,-38.40526243,-111.1240217,-42.30823056,17.07401667,22.87915,-0.785021296,48.75747024,18.51681519,33.20956575,33.49461706,0.270199749,0.256044624,0.050506739,0.192250371,-0.492042448,0.059390642,0.897858792,0.155068995,-0.665975388,-0.802882381,0.29146032,0.700156765,0.277580189,0.209816561,0.055555556,0.066666667,0.047222222,0.056481481,928261.4786,144023.8962,424693.2688,1500219.82,228382.0163,585479.0744,360.0864081,360.5683662,360.2214934,sand
-0.874036111,0.316263889,0.441666667,-0.038701852,0.102231172,0.099911376,0.105108198,0.102416916,-0.464125802,1.047228786,0.58428995,0.389130978,1.1544105,1.571738537,0.316707956,1.014285664,0.016178801,-0.166800646,0.842785615,0.137982518,1.133293728,0.994386478,0,0,0,0,277.112732,38.002278,72.222348,278.780521,39.601847,74.202184,-1235.676328,-44.49671381,-93.46742608,-38.68341389,17.57126111,18.57314167,-0.846337037,44.26248682,17.58181783,24.05193959,28.63208141,-0.150677543,0.785001161,0.15054538,0.261623,-0.18654218,0.185250388,-0.08396338,-0.028418391,-0.667319845,-0.813453218,0.452801982,0.626559216,0.108778204,-0.03274204,0.052777778,0.047222222,0.047222222,0.049074074,1104460.939,196573.2313,269743.1651,1244006.73,222433.0327,332444.6601,360.1042097,360.5835918,360.3902619,sand
-0.888577778,-0.037713889,0.503736111,-0.140851852,0.112929966,0.135625112,0.108319178,0.118958085,-0.22761212,0.165264069,0.510920191,0.149524047,1.357349336,1.364116885,0.720350364,1.147272195,0.007828618,0.401085415,1.32346587,-0.245446275,0.924045292,1.011491244,0,0.080555556,0,0.026851852,285.965358,4.5718345,93.122462,288.836512,7.133943,95.573921,-1461.158626,-7.278170935,-130.1180719,-40.66372222,-0.020263889,21.34785833,-6.445375926,40.34567351,10.86105051,25.42428444,25.54366949,-0.402874407,0.359202364,0.281720892,0.079349616,0.130256777,-0.401929362,0.066912568,-0.068253339,0.135586518,-0.908865782,0.732511176,-0.173916963,0.466247246,-0.5141563,0.033333333,0.077777778,0.05,0.053703704,857000.7503,21754.61682,266432.5359,1181272.203,42466.61841,396765.106,360.1097457,363.0779009,360.3269383,sand
-0.905355556,-0.0721,0.503516667,-0.15797963,0.124363317,0.107280323,0.122435719,0.118026453,-0.182786228,-1.007950552,0.666752177,-0.174661534,0.604502759,0.91665909,1.647112838,1.056091562,0.083302539,0.356500832,1.499227262,-0.148265325,0.84292232,1.278233726,0,0.113888889,0,0.037962963,298.0756135,3.643303,93.6122925,300.64857,6.014692,96.667034,-1823.603664,-6.1168898,-132.1525853,-49.47584167,-1.755022222,28.05669444,-7.724723148,45.06090142,8.659979915,29.72172734,27.81420289,-0.008596118,0.25820015,0.214043391,0.154549141,-1.031322146,-0.436609542,-0.691816155,-0.719915948,0.393315165,-0.881577063,0.800490665,-0.315313392,0.611610449,-0.457807023,0.044444444,0.091666667,0.055555556,0.063888889,1156607.42,14279.447,388827.3816,1612203.748,28107.12784,601401.3045,360.0804048,364.6707537,360.2156258,sand
-0.879380556,-0.054661111,0.537263889,-0.132259259,0.147709238,0.105268976,0.144827099,0.132601771,-0.286554076,-1.100050668,0.472505131,-0.304699871,0.929402002,2.094698003,0.559509849,1.194536618,-0.026972729,0.462698685,1.597875752,-0.130948482,0.620805932,1.503653797,0,0.105555556,0,0.035185185,281.995776,3.4376515,107.9307785,286.246145,5.064982,111.465855,-1397.196285,-5.137260139,-161.4575245,-40.65434444,-1.124472222,26.21728611,-5.187176852,51.52104515,10.77331516,38.41205719,33.56880583,-0.386997848,0.178651808,0.685034494,0.158896151,-0.659622601,0.201672307,-0.312305981,-0.256752092,0.439939102,-0.889063845,0.658643521,-0.397779616,0.540975577,-0.347907713,0.047222222,0.083333333,0.075,0.068518519,1168623.925,31554.36268,511082.7325,1550589.774,42238.3526,778619.6024,360.0836005,363.0946776,360.1665254,sand
-0.884422222,-0.054319444,0.537863889,-0.133625926,0.15804862,0.126447379,0.11823064,0.134242213,-0.739614291,-1.551652035,0.990959012,-0.433435771,2.490994873,3.334702429,2.738676888,2.854791397,-0.023127337,0.352769936,1.466248504,-0.259250817,0.686376835,1.051858818,0,0.102777778,0,0.034259259,287.472492,3.6295165,106.202228,290.585532,6.818235,109.179377,-1507.045931,-6.949862205,-156.7039235,-47.15184722,-0.689202778,29.35965556,-6.160464815,46.19491078,8.911043075,34.31248852,29.80614746,0.166850119,0.472680808,0.072561804,0.237364244,-0.206241932,-0.044899997,-0.666765639,-0.305969189,0.013134092,-0.886810049,0.532886366,-0.011696346,0.305857728,-0.226726692,0.030555556,0.105555556,0.05,0.062037037,1018177.233,10794.98922,456384.4893,1568615.932,28757.40809,734161.0475,360.0826396,364.5637968,360.1766146,sand
-0.886980556,0.253716667,0.187827778,-0.148478704,0.125236985,0.299801541,0.330298936,0.251779154,-0.730619862,-0.015094753,0.141866719,-0.201282632,1.176197981,-1.403046373,-1.534836492,-0.587228295,0.124839911,-0.039158825,0.59468809,-0.825014838,0.17052481,0.310010108,0,0.061111111,0.030555556,0.030555556,286.659825,26.4049,15.8062555,288.870771,55.53112,51.975598,-1462.035777,-65.65926606,-60.74588623,-46.12375556,11.25599167,14.55502222,-6.770913889,49.03729281,23.56963094,28.26260434,33.62317603,-0.569905385,1.545071344,0.893137499,0.622767819,-0.481278512,2.507012136,-0.034216845,0.663838926,-0.293303886,-0.564163507,0.778614681,-0.471294378,-0.122927237,-0.312602274,0.038888889,0.05,0.052777778,0.047222222,1038664.865,131408.974,173553.3423,1631540.489,245600.9465,363824.4513,360.0794517,360.5284599,360.3565686,sand
-0.903947222,0.491336111,-0.075122222,-0.162577778,0.122590941,0.140785695,0.108026471,0.123801036,-1.148322162,0.498871293,0.63532442,-0.004708816,4.079381874,0.136899209,0.148940433,1.455073839,-0.017067596,-0.148736671,0.841031494,0.521252815,1.575127893,1.318063627,0,0,0.066666667,0.022222222,296.537585,90.2231135,4.352492,299.573683,94.043443,6.232704,-1784.760866,-127.2976303,-6.342512339,-41.94769444,24.00080556,-0.956113889,-6.301000926,36.33508541,17.60474235,10.75668791,21.56550522,-0.475440939,0.216073564,-0.069674029,-0.109680468,-0.879591564,-0.776020102,-0.346153474,-0.667255047,-0.814919577,0.228179887,1.133434891,-0.17537146,-0.644169752,0.740082556,0.022222222,0.019444444,0.058333333,0.033333333,1008194.757,299947.6585,18740.05274,1108745.1,318947.6233,41983.37589,360.1169269,360.4067955,363.113635,sand
-0.441861111,0.887516667,-0.101275,0.114793519,0.1514752,0.166448206,0.127495793,0.148473066,-0.757305229,0.294749481,-0.364424258,-0.275660002,2.488037661,0.844175994,-0.096207371,1.078668761,-0.017548625,0.25378443,1.218474938,0.224290684,1.295764598,1.36907405,0,0,0.066666667,0.022222222,73.6689875,288.959166,7.4220335,78.546952,293.540702,9.544249,-100.4675662,-1590.065738,-9.804175364,-22.92734167,39.46854444,-2.905747222,4.545151852,30.66764435,43.85198795,24.11331071,32.87764767,-0.096554707,0.460525258,-0.492029396,-0.042686282,0.813420283,-0.443534658,0.690398969,0.353428198,-0.259777261,-0.369308565,0.315431412,-0.395900568,0.801114427,-0.139107883,0.133333333,0.036111111,0.15,0.106481481,395207.4355,892588.9797,109526.5285,527820.2661,1253074.625,212362.2434,360.2457057,360.1034553,360.6113143,sand
-0.892847222,0.503952778,-0.104641667,-0.164512037,0.127586513,0.132711238,0.102727022,0.121008258,-0.978318592,0.681000604,0.650284667,0.11765556,1.325331272,0.256863198,0.74065289,0.774282454,-0.074630055,-0.086627317,0.898974184,0.568633278,1.500752563,1.381216242,0,0,0.069444444,0.023148148,289.5732625,93.856839,5.326684,292.843613,97.769043,7.740979,-1569.82389,-134.2208253,-7.911088926,-42.80439722,25.45514444,-1.417886111,-6.255712963,37.34804831,18.5289376,9.32044873,21.73247821,-0.26983274,0.186726629,-0.203194324,-0.095433478,-1.045018771,-0.975615128,0.215287623,-0.601782092,-0.851013699,0.355502567,1.145433658,-0.319024825,-0.746726512,0.76781785,0.038888889,0.013888889,0.05,0.034259259,768392.8199,253717.019,15991.88585,1161753.528,356862.9267,31997.2196,360.1115901,360.3635314,364.0964409,sand
-0.889063889,0.524655556,-0.110308333,-0.158238889,0.153868645,0.149860132,0.110016877,0.137915218,-1.316110787,0.639608712,0.496629425,-0.05995755,2.540449406,0.660658116,0.195554209,1.132220577,-0.102905499,-0.205206065,0.84016169,0.618844603,1.465462303,1.241213511,0,0,0.080555556,0.026851852,288.5382045,103.8835445,7.2107945,293.079657,107.179744,8.737791,-1576.630839,-152.6171536,-8.955147122,-52.53785,30.89539722,-2.491241667,-8.044564815,39.65257889,20.90566066,11.0608364,23.87302532,-0.25499174,0.287546492,-0.22724206,-0.06489577,-1.020644186,-0.213431326,0.724000006,-0.170025169,-0.822009517,0.241852928,1.053198001,-0.321925532,-0.638792193,0.583121016,0.016666667,0.016666667,0.077777778,0.037037037,1428807.88,469727.3644,27220.68245,1559718.97,500965.9982,46277.41928,360.0831111,360.2588862,362.8224583,sand
